着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805020505
1,5,8,シルキーチーフ,牡3,53,千葉直人,1:39.5,,**,5-4,38.0,14.7,7,462(0),,,,[東] 成島英春,シルク,500.0,200805020505
2,4,5,アポロガッバーナ,牡3,56,吉田隼人,1:39.6,1/2,**,2-2,38.4,3.1,1,486(-2),,,,[東] 堀井雅広,アポロサラブレッドクラブ,200.0,200805020505
3,3,4,ドンダケー,牝3,54,蛯名正義,1:39.9,1.3/4,**,9-8,37.9,8.1,5,454(+2),,,,[東] 萱野浩二,坂田行夫,130.0,200805020505
4,5,7,ラヴファントム,牡3,56,田中勝春,1:39.9,クビ,**,9-8,37.9,7.0,4,460(-6),,,,[東] 奥平雅士,サンデーレーシング,75.0,200805020505
5,8,14,ドナーリオ,セ3,56,大庭和弥,1:40.2,2,**,7-7,38.3,12.8,6,486(0),,,,[東] 小島茂之,藤田孟司,50.0,200805020505
6,3,3,セピアエスプレッソ,牡3,56,松岡正海,1:40.5,1.3/4,**,11-10,37.9,5.1,2,456(0),,,,[東] 斎藤誠,藤田与志男,,200805020505
7,7,11,ソニックブレード,牡3,56,吉田豊,1:40.5,クビ,**,13-13,37.2,39.9,11,504(+4),,,,[東] 矢野照正,ターフ・スポート,,200805020505
8,6,10,トウショウブリーズ,牡3,53,伊藤工真,1:40.6,クビ,**,1-1,39.5,36.7,10,490(-10),,,,[東] 古賀史生,トウショウ産業,,200805020505
9,6,9,ワイルドファンシー,牝3,54,柴田善臣,1:40.6,アタマ,**,3-2,39.3,30.1,9,484(-4),,,,[東] 高橋祥泰,臼田浩義,,200805020505
10,7,12,ミラクルクィーン,牝3,54,北村宏司,1:40.7,クビ,**,5-4,39.2,5.6,3,488(+10),,,,[東] 栗田博憲,小川弘,,200805020505
11,8,13,シンボリビスケーン,牡3,56,内田博幸,1:40.8,1/2,**,11-11,37.6,19.7,8,540(0),,,,[東] 鈴木伸尋,和田容子,,200805020505
12,1,1,カツヨリュウマ,牡3,56,武士沢友,1:42.7,大,**,3-4,41.3,153.2,12,460(-2),,,,[東] 中野渡清,丹羽茂文,,200805020505
13,2,2,ヒロノキョウシュウ,牡3,56,土谷智紀,1:43.0,1.3/4,**,8-11,39.8,178.6,13,474(-6),,,,[東] 鈴木勝美,八百板俊一郎,,200805020505
除,4,6,トミケンクルーク,牡3,56,藤田伸二,,,**,,,---,,490(-4),,,,[東] 土田稔,冨樫賢二,,200805020505
