着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806010801
1,7,10,ライムライトシチー,牡3,56,柴山雄一,1:14.3,,**,10-10,39.0,50.9,8,474(-12),,,,[東] 成島英春,友駿ホースクラブ,500.0,200806010801
2,8,12,ハイデフィニション,牝3,53,大野拓弥,1:14.4,3/4,**,2-2,39.9,2.0,1,494(-8),,,,[東] 高橋裕,岡田牧雄,200.0,200806010801
3,7,9,コーヒータイム,牝3,54,北村宏司,1:14.5,1/2,**,7-6,39.6,25.8,7,446(+12),,,,[東] 高橋義博,渡辺牧場,130.0,200806010801
4,3,3,マコトガンベロ,牡3,56,小野次郎,1:14.8,1.3/4,**,6-6,40.0,3.3,2,496(+2),,,,[東] 根本康広,松本俊廣,75.0,200806010801
5,5,5,ガットストロング,牡3,55,田中博康,1:14.9,1/2,**,10-12,39.5,121.1,11,444(+6),,,,[東] 河野通文,齊藤四方司,50.0,200806010801
6,4,4,アメリカンヒロイン,牝3,54,小林淳一,1:15.0,1/2,**,10-10,39.7,64.8,9,434(0),,,,[東] 石栗龍彦,小野博郷,,200806010801
7,8,11,タカミツベガ,牡3,56,池田鉄平,1:15.0,アタマ,**,2-2,40.4,328.6,12,498(-2),,,,[東] 畠山重則,高橋光雄,,200806010801
8,6,8,エアワルツ,牝3,54,蛯名正義,1:15.3,1.3/4,**,7-6,40.4,6.2,3,450(0),,,,[東] 伊藤正徳,ラッキーフィールド,,200806010801
9,6,7,クリプトゾーン,牡3,56,武士沢友,1:15.7,2.1/2,**,7-9,40.7,21.3,6,460(0),,,,[東] 的場均,ヒダカ・ブリーダーズ・ユニオン,,200806010801
10,5,6,ケイエムチャンス,牡3,56,江田照男,1:16.2,3,**,2-2,41.7,16.0,5,474(+2),,,,[東] 矢野照正,小平学,,200806010801
11,1,1,アドリーム,牡3,56,村田一誠,1:16.7,3,**,1-1,42.2,79.0,10,502(+24),,,,[東] 本間忍,アドバンス・サッポロ,,200806010801
12,2,2,ピーカブー,牝3,54,木幡初広,1:16.8,3/4,**,2-2,42.3,14.2,4,432(0),,,,[東] 大江原哲,キャロットファーム,,200806010801
