着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806010802
1,5,9,ブリズデロートンヌ,牝3,54,後藤浩輝,1:58.9,,**,6-5-1-1,39.7,11.4,4,436(+2),,,,[東] 鈴木康弘,社台レースホース,500.0,200806010802
2,4,6,アイスボックス,牝3,54,木幡初広,1:59.9,6,**,2-2-4-3,40.3,68.7,8,434(-16),,,,[東] 相沢郁,ユートピア牧場,200.0,200806010802
3,2,2,エンジェルクィーン,牝3,54,今野忠成,1:59.9,クビ,**,9-8-9-9,39.8,64.3,7,462(+4),,,,[東] 小林常泰,松井三千年,130.0,200806010802
4,3,5,ナリタシェナー,牝3,54,横山典弘,2:00.2,1.3/4,**,1-1-2-3,40.8,3.5,2,500(-10),,,,[東] 萱野浩二,オースミ,75.0,200806010802
5,6,10,エフティメガミ,牝3,54,蛯名正義,2:00.2,ハナ,**,9-11-6-5,40.3,5.6,3,470(-2),,,,[東] 矢野進,吉野英子,50.0,200806010802
6,6,11,オンワードメモリア,牝3,54,勝浦正樹,2:00.3,1/2,**,4-5-6-5,40.4,46.2,6,434(0),,,,[東] 阿部新生,オンワード牧場,,200806010802
6,8,14,ヴィクトリアルイゼ,牝3,54,松岡正海,2:00.3,同着,**,2-2-2-2,40.9,1.8,1,476(+2),,,,[東] 水野貴広,加藤信之,,200806010802
8,4,7,ビーマイドリーム,牝3,54,土谷智紀,2:00.3,クビ,**,9-8-6-7,40.4,93.1,10,508(-6),,,,[東] 中島敏文,鈴木芳夫,,200806010802
9,5,8,ウインク,牝3,54,田中勝春,2:01.3,6,**,12-11-10-10,41.0,18.8,5,468(+4),,,,[東] 蛯名信広,百万武夫,,200806010802
10,3,4,ツーリスト,牝3,54,吉田豊,2:01.9,3.1/2,**,8-8-10-11,41.5,84.8,9,464(-2),,,,[東] 戸田博文,佐々木徹,,200806010802
11,7,12,ナモンアンブリー,牝3,54,武士沢友,2:02.0,1/2,**,12-14-13-11,41.3,347.1,13,414(-6),,,,[東] 中島敏文,南原商事,,200806010802
12,8,15,ウイングヴィーナス,牝3,54,郷原洋司,2:02.3,2,**,4-4-4-7,42.6,457.8,14,454(-8),,,,[東] 佐藤全弘,槇本牧場,,200806010802
13,2,3,ソフィアクィン,牝3,54,伊藤直人,2:03.4,7,**,6-5-10-11,43.1,298.2,12,468(-2),,,,[東] 小林常泰,浦新徳司,,200806010802
14,1,1,ベストマダム,牝3,54,北村宏司,2:04.6,7,**,14-11-13-14,44.0,212.3,11,466(-2),,,,[東] 伊藤伸一,坪野谷和平,,200806010802
取,7,13,センタースマッシュ,牝3,53,大野拓弥,,,**,,,---,,計不,,,,[東] 嶋田潤,水上行雄,,200806010802
