着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705010502
1,8,16,サウスヒューマー,牝3,54,蛯名正義,1:20.8,,**,3-3,38.5,1.4,1,466(0),,,,[東] 高橋祥泰,南波壽,500.0,200705010502
2,3,5,トミヨシプリンセス,牝3,54,村田一誠,1:21.4,3.1/2,**,4-4,38.9,33.1,8,440(0),,,,[東] 松永勇,大北牧場,200.0,200705010502
3,2,3,ベルモントガロップ,牡3,56,石神深一,1:21.4,クビ,**,5-5,38.7,28.9,6,468(-2),,,,[東] 堀井雅広,ベルモントファーム,130.0,200705010502
4,3,6,ハタノプラウド,牝3,54,小林淳一,1:21.5,クビ,**,1-1,39.5,21.9,4,504(0),,,,[東] 石栗龍彦,グッドラック・ファーム,75.0,200705010502
5,4,8,エクスハイタッチ,牡3,56,後藤浩輝,1:21.6,3/4,**,6-7,38.8,16.2,3,434(-2),,,,[東] 柄崎孝,前田繁,50.0,200705010502
6,1,1,フロストワーク,牡3,56,穂苅寿彦,1:21.7,1/2,**,6-5,39.0,4.1,2,438(-8),,,,[東] 和田正道,スピードファーム,,200705010502
7,2,4,ダイワデリンジャー,牡3,56,武士沢友,1:21.9,1.1/4,**,8-8,39.0,428.9,14,452(+8),,,,[東] 中野渡清,大城敬三,,200705010502
8,6,12,オーデンセ,牡3,55,津村明秀,1:22.0,1/2,**,8-15,37.9,94.5,11,466(-10),,,,[東] 武市康男,栗坂崇,,200705010502
9,4,7,マルターズダコダ,牡3,56,松岡正海,1:22.7,4,**,8-8,39.8,93.5,10,480(-10),,,,[東] 斎藤誠,藤田与志男,,200705010502
10,5,10,リカオーウィナー,牡3,56,江田照男,1:22.9,1.1/2,**,16-14,39.1,417.3,13,482(-6),,,,[東] 田子冬樹,馬場瑛八郎,,200705010502
11,7,14,マルタカスティーヴ,牡3,56,木幡初広,1:23.0,3/4,**,14-15,39.0,460.9,15,416(+2),,,,[東] 清水美波,高橋義和,,200705010502
12,8,15,クウェストルージュ,牡3,56,石橋脩,1:23.2,1.1/4,**,8-11,39.9,340.9,12,478(0),,,,[東] 柴崎勇,サンコウ牧場,,200705010502
13,5,9,ニシニキイロ,牡3,56,小野次郎,1:23.4,1.1/2,**,8-8,40.4,34.2,9,444(-2),,,,[東] 保田一隆,小林祥晃,,200705010502
14,1,2,マサバイコウ,牝3,51,黛弘人,1:23.8,2.1/2,**,15-12,40.2,576.2,16,398(-18),,,,[東] 中野栄治,村上正喜,,200705010502
15,6,11,ナンヨーミドル,牝3,54,柴山雄一,1:23.8,ハナ,**,8-13,40.1,32.0,7,462(+2),,,,[東] 奥平雅士,中村徳也,,200705010502
16,7,13,ローズフレッシュ,牝3,53,吉田隼人,1:24.0,1,**,2-2,41.9,26.8,5,440(0),,,,[東] 秋山雅一,臼田浩義,,200705010502
