着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803020109
1,3,4,マイネルマニセス,牡4,57,柴山雄一,1:46.7,,**,9-8-3-2,38.7,24.2,8,486(+2),,,,[東] 畠山重則,サラブレッドクラブ・ラフィアン,1092.0,200803020109
2,6,10,アンビリーバブル,セ7,57,勝浦正樹,1:47.0,2,**,9-8-6-5,38.6,16.3,5,486(-10),,,,[東] 藤原辰雄,戸佐眞弓,432.0,200803020109
3,4,6,ディオスクロイ,牡4,57,松岡正海,1:47.7,4,**,7-7-5-4,39.5,2.1,1,490(+2),,,,[東] 手塚貴久,サンデーレーシング,266.0,200803020109
4,5,9,トウカイカントリー,牡4,57,二本柳壮,1:47.8,1/2,**,2-2-2-2,39.9,21.6,6,544(+4),,,,[東] 後藤由之,内村正則,160.0,200803020109
5,4,7,マルターズストーム,牡4,57,中舘英二,1:48.2,2.1/2,**,14-14-11-10,38.8,29.3,9,450(0),,,,[東] 天間昭一,藤田在子,105.0,200803020109
6,7,12,ホットマニューバー,牡4,57,吉田隼人,1:48.3,3/4,**,1-1-1-1,40.4,5.3,2,484(+12),,,,[東] 相沢郁,吉澤克己,,200803020109
7,6,11,ディーエスプリーム,牡3,54,石橋脩,1:48.6,1.3/4,**,11-11-11-11,39.2,51.6,10,492(+6),,,,[東] 柴田政人,秋谷壽之,,200803020109
8,2,3,シルクグラビティー,牡7,57,田中博康,1:48.7,1/2,**,6-6-6-7,40.2,147.1,12,436(+6),,,,[東] 石毛善彦,シルク,,200803020109
9,1,1,スルーザグリーン,セ4,57,村田一誠,1:48.9,1.1/4,**,12-12-14-13,38.6,287.9,15,448(+4),,,,[東] 南田美知,誓山正伸,,200803020109
10,8,14,ダイワパンテーラ,牡5,57,武士沢友,1:49.0,3/4,**,12-12-13-11,39.4,200.1,13,448(-2),,,,[東] 中野渡清,大城敬三,,200803020109
11,3,5,サムライ,牡4,57,蛯名正義,1:49.8,5,**,4-4-8-9,40.9,22.4,7,472(-2),,,,[東] 清水美波,新井原博,,200803020109
12,7,13,ジェイキング,牡4,57,大庭和弥,1:50.1,1.3/4,**,8-8-8-8,41.1,142.8,11,496(+12),,,,[東] 西塚安夫,松尾正,,200803020109
13,8,15,ケイアイテイメント,牡5,57,内田博幸,1:50.1,クビ,**,3-3-3-6,42.0,5.6,3,500(-4),,,,[東] 秋山雅一,亀田守弘,,200803020109
14,5,8,ゴッドギフトサイン,牡4,56,田辺裕信,1:53.9,大,**,4-4-8-13,45.0,221.0,14,496(+18),,,,[東] 星野忍,三枝栄二,,200803020109
中,2,2,ヘイアンレジェンド,牡4,57,柴田善臣,,,**,,,8.0,4,476(-2),,,,[東] 松山康久,荻原昭二,,200803020109
