着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030104
1,2,2,クルワザード,牡6,60,田中剛,3:38.3,,,2-2-1-1,13.2,5.2,2,456(0),,,,[西] 作田誠二,ヒダカ・ブリーダーズ・ユニオン,1500.0,200805030104
2,6,10,ミヤビペルセウス,牡8,61,穂苅寿彦,3:38.8,3,,10-7-4-2,13.3,6.8,3,472(-16),,,,[東] 戸田博文,村上義勝,600.0,200805030104
3,3,4,テンジンムサシ,牡7,60,浜野谷憲,3:39.0,1,,9-9-7-7,13.3,2.2,1,506(+4),,,,[東] 矢野照正,テンジン,380.0,200805030104
4,3,3,ブラックファルコン,牡7,59,五十嵐雄,3:39.1,3/4,,8-9-9-8,13.3,18.7,7,464(-2),,,,[東] 久保田貴,草間庸文,230.0,200805030104
5,8,14,トーセンエタニティ,牡8,59,宗像徹,3:40.2,7,,5-7-6-6,13.3,101.5,11,540(0),,,,[東] 斎藤宏,島川隆哉,150.0,200805030104
6,5,8,オープンガーデン,牡4,58,江田勇亮,3:40.6,2.1/2,,5-5-4-5,13.4,13.3,6,478(+10),,,,[東] 郷原洋行,吉橋計,,200805030104
7,8,13,ヒシバトル,セ6,59,山本康志,3:41.0,2.1/2,,3-3-7-9,13.4,46.2,9,458(+10),,,,[東] 小笠倫弘,阿部雅一郎,,200805030104
8,5,7,エプソムフォルテ,牡5,59,石神深一,3:41.3,2,,13-13-11-10,13.4,125.5,13,452(-2),,,,[東] 岩城博俊,ジャパン・ホースマン・クラブ,,200805030104
9,1,1,ローレルハンバーバ,牡5,59,金子光希,3:42.6,8,,12-12-12-12,13.5,65.0,10,480(-2),,,,[東] 松山将樹,ローレルレーシング,,200805030104
10,7,11,アドニスシチー,牡8,60,大庭和弥,3:42.8,3/4,,11-11-10-10,13.5,31.3,8,472(+10),,,,[東] 嶋田功,友駿ホースクラブ,,200805030104
11,6,9,メイショウハーデス,牡6,59,植野貴也,3:43.2,2.1/2,,4-3-2-3,13.5,9.9,5,442(-4),,,,[西] 池添兼雄,松本好雄,,200805030104
12,4,6,フォレストダンス,牡6,59,出津孝一,3:43.7,3,,1-1-2-3,13.6,110.4,12,464(0),,,,[東] 鈴木勝美,丸岡啓一,,200805030104
中,4,5,メモリーオブヨーク,牡6,59,蓑島靖典,,,,14,,142.4,14,454(0),,,,[東] 高市圭二,鈴木芳夫,,200805030104
中,7,12,フジヤマホーク,牡5,59,横山義行,,,,5-5,,8.4,4,488(-6),,,,[東] 加藤征弘,藤本龍也,,200805030104
