着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705050312
1,7,10,スズカコーズウェイ,牡3,56,武豊,1:35.9,,**,3-4,35.1,3.3,1,468(+2),,,,[西] 橋田満,永井啓弍,1050.0,200705050312
2,4,5,キングルーキー,牡4,57,田中勝春,1:35.9,クビ,**,3-3,35.2,4.3,2,500(+4),,,,[東] 古賀慎明,廣松金次,420.0,200705050312
3,8,12,パートゥーアワーズ,牡5,57,北村宏司,1:36.0,クビ,**,10-4,35.1,6.5,4,448(0),,,,[東] 古賀慎明,吉田和美,260.0,200705050312
4,6,8,スーパーキャノン,牡4,57,柴田善臣,1:36.0,クビ,**,1-1,35.6,10.6,5,472(+10),,,,[東] 高松邦男,星野壽市,160.0,200705050312
5,6,9,キタノリューオー,牡3,56,松岡正海,1:36.1,3/4,**,10-10,34.8,11.5,6,536(+6),,,,[東] 高橋裕,穴澤正,105.0,200705050312
6,7,11,エイミングポイント,牡5,57,吉田隼人,1:36.4,2,**,12-10,35.1,70.2,10,476(+2),,,,[東] 堀宣行,キャロットファーム,,200705050312
7,3,3,ノープロブレム,牡4,57,藤田伸二,1:36.5,クビ,**,8-9,35.4,5.2,3,476(0),,,,[西] 昆貢,上田宗義,,200705050312
8,1,1,エフティイカロス,牡3,56,蛯名正義,1:36.9,2.1/2,**,6-7,35.9,11.7,7,468(+12),,,,[東] 矢野進,吉野英子,,200705050312
9,4,4,マイネルランページ,牡3,56,武士沢友,1:37.0,1/2,**,8-10,35.7,27.3,9,474(+2),,,,[東] 稲葉隆一,サラブレッドクラブ・ラフィアン,,200705050312
10,5,7,シンデレラマン,牡3,56,小牧太,1:37.0,クビ,**,6-7,36.0,25.7,8,484(-4),,,,[西] 坂口正則,エクセルマネジメント,,200705050312
11,8,13,クリノトップオー,牡5,57,小林淳一,1:37.2,1.1/4,**,13-13,35.8,215.7,12,454(-4),,,,[東] 内藤一雄,栗本博晴,,200705050312
12,5,6,マリットチャージ,セ7,56,大野拓弥,1:37.3,3/4,**,2-2,36.7,235.4,13,458(+2),,,,[東] 中野隆良,社台レースホース,,200705050312
13,2,2,トーセンデイジー,牝6,55,幸英明,1:38.8,9,**,3-4,38.0,156.2,11,424(-6),,,,[東] 田村康仁,島川隆哉,,200705050312
