着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200401010503
1,5,5,ケイアイブーケ,牝2,54,四位洋文,1:10.1,,,3-3,34.9,12.7,5,400(0),,,,[西] 加用正,亀田守弘,700.0,200401010503
2,8,11,ジェダイト,牝2,54,横山典弘,1:10.4,1.3/4,,2-2,35.4,1.4,1,484(0),,,,[西] 池江泰郎,サンデーレーシング,280.0,200401010503
3,2,2,レディーダービー,牝2,54,蛯名正義,1:10.4,クビ,,1-1,35.5,5.5,2,408(0),,,,[東] 相沢郁,佐藤友子,180.0,200401010503
4,3,3,ゲイリーバード,牝2,54,須貝尚介,1:10.9,3,,5-4,35.4,25.4,6,434(0),,,,[西] 須貝彦三,植中昌子,110.0,200401010503
5,6,7,スキャターザケープ,牝2,54,藤田伸二,1:11.7,5,,3-4,36.6,5.9,3,464(0),,,,[東] 伊藤圭三,グランド牧場,70.0,200401010503
6,1,1,トミケンチアフル,牝2,52,北村浩平,1:11.8,1/2,,5-4,36.4,187.9,10,418(0),,,,[東] 石毛善彦,冨樫賢二,,200401010503
7,7,9,リネンサワヤカ,牝2,54,武士沢友,1:12.6,5,,7-7,36.6,253.2,11,424(0),,,,[東] 内藤一雄,戸山光男,,200401010503
8,8,10,ミツワオーロラ,牝2,54,五十嵐冬,1:13.3,4,,9-8,37.1,11.2,4,488(0),,,,[東] 二ノ宮敬,高昌,,200401010503
9,4,4,ダンシングルーキー,牝2,53,石橋脩,1:14.5,7,,9-8,38.4,146.0,8,440(0),,,,[東] 石栗龍彦,首藤徳,,200401010503
10,6,6,スペシャルサンクス,牝2,54,小原義之,1:14.5,ハナ,,11-11,38.0,181.9,9,442(0),,,,[西] 小原伊佐,新木鈴子,,200401010503
11,7,8,マレーシアン,牝2,54,竹之下智,1:15.2,4,,7-10,39.2,59.8,7,482(0),,,,[西] 松田正弘,バンブー牧場,,200401010503
