着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803020812
1,3,3,メイショウキトリ,牝4,55,松岡正海,1:09.0,,**,1-1,35.3,2.7,1,508(-4),,,,[西] 鮫島一歩,松本好雄,1515.7,200803020812
2,4,6,オメガエクスプレス,牡4,57,蛯名正義,1:09.4,2.1/2,**,2-2,35.6,3.8,2,520(+4),,,,[西] 坂口正大,原礼子,600.2,200803020812
3,6,9,リキアイダンディ,牡7,57,横山義行,1:09.6,1.1/4,**,7-6,35.3,39.6,11,484(0),,,,[東] 阿部新生,高山幸雄,375.1,200803020812
4,6,10,サンエムパーム,牡5,57,後藤浩輝,1:09.6,クビ,**,4-4,35.5,19.6,7,528(-2),,,,[西] 佐藤正雄,村上稔,220.0,200803020812
5,5,7,セレスダイナミック,セ5,57,石橋脩,1:09.6,ハナ,**,12-10,34.9,12.5,5,492(-8),,,,[西] 福永甲,岡浩二,148.0,200803020812
6,8,14,ゴールデンリング,牡3,54,柴田善臣,1:09.7,クビ,**,11-12,35.2,5.9,3,448(0),,,,[東] 中野隆良,日進牧場,,200803020812
7,8,13,アポロティアラ,牝4,55,田中勝春,1:09.9,1.1/4,**,4-6,35.8,31.4,9,474(-14),,,,[東] 柴崎勇,アポロサラブレッドクラブ,,200803020812
8,7,12,シゲルダイハッカイ,牡5,57,吉田豊,1:10.1,1.1/4,**,9-10,35.7,26.2,8,458(-6),,,,[西] 西園正都,森中蕃,,200803020812
9,2,2,メイプルストリート,牝3,52,中舘英二,1:10.2,3/4,**,4-4,36.1,8.2,4,474(0),,,,[東] 堀井雅広,藤田在子,,200803020812
10,5,8,ロマンスオーラ,牝5,55,鷹野宏史,1:10.2,クビ,**,13-13,35.3,222.3,14,498(+10),,,,[東] 小桧山悟,岩瀬正志,,200803020812
11,4,5,マイネルグロッソ,牡6,57,吉田隼人,1:10.3,1/2,**,9-8,35.9,19.5,6,514(-4),,,,[東] 清水英克,サラブレッドクラブ・ラフィアン,,200803020812
12,1,1,リリウオカラニ,牝5,55,柴山雄一,1:10.6,1.3/4,**,2-2,36.8,35.5,10,504(+6),,,,[西] 松田国英,グリーンファーム,,200803020812
13,3,4,スリーブラボー,牡9,57,小野次郎,1:11.9,8,**,7-8,37.7,217.6,13,468(+20),,,,[西] 武宏平,永井商事,,200803020812
14,7,11,フジマサメモリー,牡3,54,戸崎圭太,1:12.9,6,**,14-14,37.8,98.9,12,444(-7),,,,[地] 杉山康史,藤原正一,,200803020812
