着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806030312
1,2,3,スズノメヒョー,牝4,55,蛯名正義,1:54.2,,**,2-3-5-5,38.8,3.5,1,482(+2),,,,[東] 伊藤正徳,小紫芳夫,1050.0,200806030312
2,8,14,シュウザンアイ,牝6,52,伊藤工真,1:54.2,アタマ,**,15-15-15-15,36.7,27.4,11,470(+8),,,,[東] 鈴木康弘,平光良,420.0,200806030312
3,4,6,トワイライトワルツ,牝6,54,田中博康,1:54.3,クビ,**,7-6-6-7,38.7,3.7,2,482(-2),,,,[東] 高松邦男,伊達敏明,260.0,200806030312
4,4,7,トーセンレジェンド,牝5,55,柴田善臣,1:54.7,2.1/2,**,7-6-6-5,39.2,13.5,6,456(0),,,,[東] 鈴木康弘,島川隆哉,160.0,200806030312
5,7,13,エイダイタカラブネ,牝5,55,菊沢隆徳,1:54.8,クビ,**,11-11-11-11,38.7,21.5,9,490(+2),,,,[東] 鈴木康弘,東振牧場,105.0,200806030312
6,5,9,ブルーポラリス,牝5,55,吉田豊,1:55.3,3,**,14-14-14-13,38.6,25.4,10,468(+2),,,,[東] 平井雄二,ブルーマネジメント,,200806030312
7,6,10,メイショウコレット,牝4,55,中舘英二,1:55.3,クビ,**,4-3-3-2,40.0,7.7,3,448(-6),,,,[西] 浅見秀一,松本好雄,,200806030312
8,5,8,ツルマイクィーン,牝7,55,田中勝春,1:55.4,クビ,**,11-12-13-13,39.0,123.9,15,456(-8),,,,[東] 佐々木亜,平岩健一,,200806030312
9,7,12,パープルカフェ,牝5,55,小島太一,1:55.6,1,**,4-3-3-2,40.3,40.0,12,484(-4),,,,[東] 小島太,西川恭子,,200806030312
10,3,4,トーセントップラン,牝4,55,藤田伸二,1:55.7,3/4,**,10-10-9-7,39.7,8.3,4,460(-14),,,,[西] 大久保龍,島川隆哉,,200806030312
11,1,1,ブルーチェイサー,牝7,52,千葉直人,1:55.8,1/2,**,6-6-8-9,40.0,69.3,13,476(+2),,,,[東] 菅原泰夫,篠木俊二,,200806030312
12,8,15,ケンブリッジマイア,牝5,55,内田博幸,1:56.0,1.1/4,**,2-2-2-1,40.8,16.2,7,444(-2),,,,[西] 森秀行,中西健造,,200806030312
13,6,11,トーセンフーガ,牝4,55,横山典弘,1:56.0,ハナ,**,7-6-9-9,40.1,11.4,5,492(-8),,,,[東] 古賀史生,島川隆哉,,200806030312
14,3,5,アンジェトワール,牝5,54,的場勇人,1:56.5,3,**,11-12-12-11,40.2,75.6,14,442(+6),,,,[東] 久保田貴,飯田良枝,,200806030312
15,2,2,スペシャルフロート,牝4,52,三浦皇成,1:57.4,5,**,1-1-1-2,42.3,19.2,8,446(-2),,,,[東] 伊藤圭三,吉田照哉,,200806030312
