着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703020312
1,2,2,ナンヨーイースト,牡3,54,吉田豊,1:41.9,,**,5-4-4-3,35.2,2.9,2,454(0),,,,[東] 尾形充弘,中村徳也,740.0,200703020312
2,5,8,ヒシブレーブ,牡3,54,松岡正海,1:42.1,1.1/4,**,8-7-4-3,35.3,18.1,8,452(+6),,,,[東] 国枝栄,阿部雅一郎,300.0,200703020312
3,1,1,ハネダテンシ,牝4,55,吉田隼人,1:42.1,クビ,**,1-1-1-1,35.8,15.9,5,478(-4),,,,[東] 秋山雅一,鈴木とし,190.0,200703020312
4,4,6,マイネルゴーシュ,牡5,57,土谷智紀,1:42.4,1.3/4,**,12-10-8-8,35.4,8.3,3,446(+4),,,,[東] 古賀慎明,サラブレッドクラブ・ラフィアン,110.0,200703020312
5,3,4,デザフィオ,牡3,51,宮崎北斗,1:42.5,1/2,**,14-13-12-10,35.1,33.3,10,458(+14),,,,[東] 堀井雅広,ターフ・スポート,74.0,200703020312
6,4,5,ネヴァベーカリー,牡4,57,蛯名正義,1:42.5,ハナ,**,5-4-4-6,35.8,16.5,6,456(-4),,,,[東] 伊藤正徳,ティーエイチ,,200703020312
7,6,10,スガノキング,牡3,54,武士沢友,1:42.5,アタマ,**,12-13-12-11,35.0,66.9,13,482(+16),,,,[東] 笹倉武久,菅原光太郎,,200703020312
8,3,3,レオテンリュウ,牡3,54,江田照男,1:42.6,1/2,**,3-3-3-3,36.1,15.8,4,530(+4),,,,[東] 杉浦宏昭,レオ,,200703020312
9,7,12,キッズヴェローチェ,牡3,54,柴田善臣,1:42.6,ハナ,**,11-10-8-8,35.5,2.9,1,476(+10),,,,[東] 松山康久,瀬谷隆雄,,200703020312
10,8,14,ビューティーパール,牝4,55,安藤光彰,1:42.7,クビ,**,2-2-2-2,36.3,18.1,7,448(+6),,,,[東] 増沢末夫,水上行雄,,200703020312
11,5,7,プリンセスイブ,牝5,55,西田雄一,1:42.9,1.1/2,**,8-7-8-6,35.9,37.5,11,430(-2),,,,[東] 境征勝,岡田隆寛,,200703020312
12,8,13,ヨンハライナー,牡4,57,青木芳之,1:43.9,6,**,5-7-11-11,36.6,116.1,14,450(+4),,,,[東] 中川公成,三宅勝俊,,200703020312
13,6,9,トップガンマリー,牝4,55,後藤浩輝,1:44.8,5,**,8-12-12-13,37.3,57.5,12,436(+4),,,,[東] 高橋裕,穴澤正,,200703020312
14,7,11,テンエイルンルン,牝3,52,中舘英二,1:45.8,6,**,3-4-4-14,39.0,23.0,9,460(0),,,,[東] 嶋田潤,熊坂富寿雄,,200703020312
