着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803010606
1,6,7,アイビスデージー,牡3,56,石橋脩,1:49.2,,**,3-3-2-2,36.5,5.5,4,462(+4),,,,[東] 田中清隆,臼倉勲,500.0,200803010606
2,6,6,スプリングバルサ,牡3,56,木幡初広,1:49.5,2,**,8-8-7-7,36.3,42.5,9,506(+2),,,,[東] 上原博之,加藤春夫,200.0,200803010606
3,8,10,コアレスマーシャル,牡3,56,中村将之,1:49.5,クビ,**,10-10-4-4,36.5,3.4,1,450(+8),,,,[西] 北出成人,小林昌志,130.0,200803010606
4,4,4,アグネスグリッター,牡3,53,三浦皇成,1:49.8,2,**,4-3-4-4,36.8,4.4,3,480(+4),,,,[西] 長浜博之,渡辺孝男,75.0,200803010606
5,8,11,シナモンラフィア,牝3,54,柴田大知,1:50.1,1.3/4,**,4-5-4-4,37.1,114.2,11,470(-8),,,,[東] 粕谷昌央,日進牧場,50.0,200803010606
6,5,5,レオシグナル,牡3,56,大野拓弥,1:50.1,ハナ,**,8-8-9-9,36.7,31.5,7,452(+4),,,,[東] 杉浦宏昭,レオ,,200803010606
7,2,2,ジュセトゥ,牝3,54,中舘英二,1:50.3,1.1/4,**,1-1-1-1,37.7,6.9,5,462(-4),,,,[東] 清水利章,伊達敏明,,200803010606
8,7,8,フェンリルファング,牡3,56,安藤光彰,1:50.7,2.1/2,**,7-7-9-8,37.4,14.9,6,496(-4),,,,[西] 大根田裕,林順子,,200803010606
9,3,3,エーティーダビンチ,牡3,55,北村友一,1:51.2,3,**,2-2-2-2,38.6,4.2,2,456(-6),,,,[西] 湯窪幸雄,荒木徹,,200803010606
10,7,9,アースワンダー,牝3,51,丸田恭介,1:51.8,3.1/2,**,4-5-7-10,38.6,38.8,8,448(-6),,,,[東] 石毛善彦,松山増男,,200803010606
11,1,1,トップキング,牡3,56,佐藤聖也,1:51.8,クビ,**,11-11-11-11,38.2,57.2,10,450(0),,,,[東] 天間昭一,宮内牧場,,200803010606
