着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706010702
1,2,4,サニーラブカフェ,牝3,54,吉永護,1:59.1,,**,1-1-1-1,40.2,2.2,1,480(+8),,,,[東] 小島太,西川恭子,500.0,200706010702
2,6,11,アイビスティアラ,牝3,54,蛯名正義,1:59.1,アタマ,**,3-3-4-5,39.9,33.9,8,464(0),,,,[東] 手塚貴久,臼倉勲,200.0,200706010702
3,5,10,グッドチョイス,牝3,54,石橋脩,1:59.9,5,**,7-8-4-3,40.7,44.0,9,464(+18),,,,[東] 和田正道,社台レースホース,130.0,200706010702
4,1,1,バーニングラブ,牝3,54,後藤浩輝,2:00.1,1,**,16-16-12-10,40.1,20.4,5,426(-4),,,,[東] 蛯名信広,グランド牧場,75.0,200706010702
5,8,16,ラインジュエル,牝3,51,佐藤聖也,2:00.2,3/4,**,4-3-2-3,41.2,59.9,11,448(-6),,,,[東] 根本康広,大澤繁昌,50.0,200706010702
6,6,12,グランドメロー,牝3,54,田中勝春,2:00.3,クビ,**,11-11-9-8,40.7,3.1,2,490(-8),,,,[東] 稗田研二,グランド牧場,,200706010702
7,2,3,トゥルーアイズ,牝3,54,柴田善臣,2:00.3,クビ,**,14-14-12-13,40.4,5.1,3,528(-2),,,,[東] 高橋祥泰,ターフ・スポート,,200706010702
8,4,7,サンレイ,牝3,53,吉田隼人,2:00.7,2.1/2,**,5-5-9-8,41.1,281.5,15,476(0),,,,[東] 斎藤宏,加藤信之,,200706010702
9,5,9,サクラブルーム,牝3,54,北村宏司,2:00.9,1,**,13-13-4-5,41.7,24.2,6,484(0),,,,[東] 伊藤圭三,さくらコマース,,200706010702
10,1,2,クールローレライ,牝3,54,武士沢友,2:01.3,2.1/2,**,11-11-12-13,41.3,198.0,14,440(0),,,,[東] 蛯名信広,川上哲司,,200706010702
11,8,15,オーシャンルミナス,牝3,54,木幡初広,2:01.6,1.3/4,**,2-2-2-2,42.6,20.1,4,462(+2),,,,[東] 平井雄二,大野數芳,,200706010702
12,7,14,セイカベンザイテン,牝3,54,南田雅昭,2:01.6,クビ,**,5-5-8-10,42.2,193.3,13,466(+2),,,,[東] 南田美知,久米大,,200706010702
13,3,5,マールロッソ,牝3,54,加藤士津,2:01.7,クビ,**,9-9-9-10,42.1,55.5,10,456(+6),,,,[東] 加藤和宏,桐谷茂,,200706010702
14,7,13,レディスパークラー,牝3,54,大庭和弥,2:02.0,1.3/4,**,14-14-16-15,41.7,281.5,15,484(-10),,,,[東] 稗田研二,みどり住宅,,200706010702
15,4,8,デルマアン,牝3,54,柴山雄一,2:02.1,1/2,**,7-5-4-7,42.9,29.5,7,438(0),,,,[東] 高橋義博,浅沼廣幸,,200706010702
16,3,6,クロスマシェリ,牝3,54,郷原洋司,2:03.6,9,**,10-9-12-16,43.6,156.6,12,432(-2),,,,[東] 平井雄二,佐々木徹,,200706010702
