着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806010806
1,3,5,ザシークレット,牡3,56,後藤浩輝,1:12.8,,**,3-2,38.4,2.5,1,520(0),,,,[東] 和田正道,スピードファーム,700.0,200806010806
2,8,16,クレムリンエッグ,牡3,56,吉田隼人,1:12.9,3/4,**,5-6,38.1,8.7,4,474(+2),,,,[東] 岩戸孝樹,ジェイアール,280.0,200806010806
3,2,4,シルクレセプション,牡3,56,松岡正海,1:13.2,2,**,9-8,38.3,4.4,3,500(+4),,,,[西] 中村均,シルク,180.0,200806010806
4,2,3,ステルスワン,牡3,56,江田照男,1:13.3,クビ,**,1-1,39.1,127.2,13,474(+6),,,,[東] 堀井雅広,長谷川光司,110.0,200806010806
5,5,10,モンテミウ,牝3,54,横山典弘,1:13.7,2.1/2,**,5-8,39.0,3.7,2,474(0),,,,[東] 松山康久,毛利喜昭,70.0,200806010806
6,3,6,サムシングワイルド,牡3,53,佐藤聖也,1:13.9,1.1/2,**,5-4,39.2,260.5,14,514(+12),,,,[東] 境征勝,岡田隆寛,,200806010806
7,5,9,ブリリアントマリー,牝3,54,石神深一,1:14.0,1/2,**,12-12,38.6,61.0,9,408(-2),,,,[東] 佐々木亜,ディアレスト,,200806010806
8,7,13,マルマツフライト,牡3,56,今野忠成,1:14.1,クビ,**,9-8,39.1,57.3,8,486(+12),,,,[東] 和田正道,松田敏雄,,200806010806
9,8,15,イナズマレオ,牡3,56,武士沢友,1:14.1,クビ,**,5-4,39.4,74.7,10,470(-2),,,,[東] 稗田研二,小泉賢悟,,200806010806
10,6,12,マルターズウディー,牡3,56,吉田豊,1:14.4,1.3/4,**,9-8,39.5,110.7,12,492(+2),,,,[東] 萱野浩二,藤田与志男,,200806010806
11,1,1,フェスティバルイヴ,牡3,56,蛯名正義,1:15.1,4,**,12-12,39.7,12.6,5,466(+4),,,,[東] 和田正道,前田幸治,,200806010806
12,4,8,ネヴァリバティ,牡3,55,田中博康,1:15.3,1.1/4,**,2-2,41.0,32.0,7,488(-2),,,,[東] 伊藤正徳,ティーエイチ,,200806010806
13,4,7,ミサトマーブル,牡3,56,村田一誠,1:15.7,2.1/2,**,14-14,39.2,107.7,11,484(+4),,,,[東] 谷原義明,戸部洋,,200806010806
14,1,2,エイダイマティーニ,牝3,54,大庭和弥,1:15.7,クビ,**,3-6,41.2,266.0,15,432(-6),,,,[東] 西塚安夫,東振牧場,,200806010806
15,7,14,フラワーバード,牝3,54,石橋脩,1:16.8,7,**,16-16,39.6,390.7,16,416(+2),,,,[東] 斎藤誠,福島実,,200806010806
16,6,11,サトノウインク,牝3,54,北村宏司,1:17.3,3,**,14-15,40.7,18.6,6,452(0),,,,[東] 古賀慎明,里見治,,200806010806
