着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703010812
1,8,13,シゲルガンバレ,牡6,57,河北通,1:09.5,,**,2-2,35.1,7.4,5,470(-4),,,,[西] 小野幸治,森中蕃,1085.0,200703010812
2,5,6,アイオブザキング,牡5,57,二本柳壮,1:09.7,1.1/4,**,7-6,35.1,5.8,3,488(-4),,,,[東] 鈴木康弘,柏瀬公子,430.0,200703010812
3,6,9,コスモラナップ,牡4,56,石橋脩,1:10.1,2.1/2,**,1-1,35.9,6.5,4,478(+4),,,,[東] 池上昌弘,ビッグレッドファーム,265.0,200703010812
4,2,2,エイミングポイント,牡5,57,田辺裕信,1:10.2,1/2,**,13-13,34.8,21.9,7,472(-6),,,,[東] 堀宣行,キャロットファーム,160.0,200703010812
5,3,3,ナイスソニック,牡4,57,芹沢純一,1:10.6,2.1/2,**,5-3,36.1,3.2,1,506(-2),,,,[西] 田所秀孝,菅藤宗一,105.0,200703010812
6,8,12,リッカアリアラ,牝4,55,小野次郎,1:10.7,クビ,**,11-9,35.8,22.0,8,450(-6),,,,[西] 川村禎彦,立花幸雄,,200703010812
7,4,4,タマモハクライ,牡4,57,北村友一,1:10.7,ハナ,**,12-10,35.7,15.6,6,432(+2),,,,[西] 中竹和也,タマモ,,200703010812
8,7,10,ウインファンタジア,牝5,55,熊沢重文,1:10.9,1.1/2,**,5-6,36.4,4.7,2,460(+6),,,,[西] 池江泰郎,ウイン,,200703010812
9,6,8,カシノロイヤル,牝4,55,津村明秀,1:10.9,ハナ,**,7-8,36.3,47.6,10,442(+6),,,,[東] 武市康男,柏木務,,200703010812
10,4,5,ミフジハナフブキ,牝6,55,中谷雄太,1:11.3,2.1/2,**,10-10,36.6,26.0,9,446(-12),,,,[東] 西塚安夫,松本俊廣,,200703010812
11,5,7,ブラックシチー,牡4,57,菊沢隆徳,1:11.7,2.1/2,**,2-3,37.3,47.9,11,530(+4),,,,[東] 中野渡清,友駿ホースクラブ,,200703010812
12,7,11,オリエンタルローズ,牝4,55,西田雄一,1:11.8,3/4,**,2-3,37.4,51.2,12,438(+2),,,,[東] 沢峰次,棚網るみ子,,200703010812
13,1,1,ブリスクウェザー,牝4,55,中舘英二,1:12.6,5,**,7-10,38.0,61.2,13,490(+2),,,,[西] 木原一良,名古屋友豊,,200703010812
