着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705010106
1,7,14,アブソリュート,牡3,56,田中勝春,1:49.9,,**,12-9-9,33.9,6.4,3,468(0),,,,[東] 宗像義忠,薗部博之,700.0,200705010106
2,6,12,トーセンマーチ,牡3,56,後藤浩輝,1:50.1,1.1/2,**,7-7-5,34.3,2.7,1,500(0),,,,[東] 萩原清,島川隆哉,280.0,200705010106
3,4,7,アサヒバロン,牡3,56,小野次郎,1:50.1,クビ,**,8-6-5,34.4,13.3,6,548(0),,,,[東] 菅原泰夫,寺内正光,180.0,200705010106
4,5,9,ゲイルスパーキー,牡3,56,北村宏司,1:50.2,クビ,**,10-9-9,34.2,12.4,5,494(0),,,,[東] 古賀慎明,ＲＲＡ,110.0,200705010106
5,4,8,ウエイクアイランド,牡3,56,ペリエ,1:50.7,3,**,8-9-11,34.5,2.8,2,488(0),,,,[東] 堀宣行,社台レースホース,70.0,200705010106
6,6,11,アーバンスイーツ,牝3,54,武豊,1:50.9,1.1/4,**,5-7-8,35.0,10.4,4,478(0),,,,[東] 清水利章,臼田浩義,,200705010106
7,3,5,アビリティガーデン,牡3,55,吉田隼人,1:50.9,アタマ,**,4-5-3,35.4,31.4,8,496(0),,,,[東] 戸田博文,臼田浩義,,200705010106
8,2,3,シルクミサイル,牡3,56,石橋脩,1:51.2,1.3/4,**,1-1-1,36.3,52.5,9,480(0),,,,[東] 大江原哲,シルク,,200705010106
9,5,10,ケイヨーサンサン,牡3,56,勝浦正樹,1:51.7,3,**,14-12-12,35.3,132.6,11,486(0),,,,[東] 沢峰次,三浦一泰,,200705010106
10,2,4,ボーカルガイ,牡3,56,小林淳一,1:51.8,クビ,**,5-4-3,36.3,286.4,13,450(0),,,,[東] 中野隆良,日進牧場,,200705010106
11,7,13,リワードレフラン,牝3,54,村田一誠,1:52.3,3,**,14-14-14,35.6,105.2,10,454(0),,,,[東] 後藤由之,宮崎忠比古,,200705010106
12,8,15,キャプテンロー,牡3,56,郷原洋司,1:52.7,2.1/2,**,10-12-12,36.2,221.9,12,464(0),,,,[東] 郷原洋行,新木鈴子,,200705010106
13,1,1,ストロングビート,牡3,56,穂苅寿彦,1:52.7,ハナ,**,13-14-14,36.0,315.0,15,468(0),,,,[東] 嶋田功,ヒダカ・ブリーダーズ・ユニオン,,200705010106
14,1,2,ミヤギハーバー,牡3,56,江田照男,1:53.8,7,**,2-2-2,38.5,330.0,16,440(0),,,,[東] 大和田稔,菅原光博,,200705010106
15,3,6,トップアラモアナ,牡3,56,松岡正海,1:54.1,1.3/4,**,16-16-16,37.0,29.7,7,464(0),,,,[東] 相沢郁,横瀬兼二,,200705010106
16,8,16,タツショウサク,牡3,55,津村明秀,2:00.1,大,**,2-3-5,44.4,290.1,14,444(0),,,,[東] 根本康広,鈴木昭作,,200705010106
