着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601010310
1,3,5,シルクドラグーン,牡3,54,藤田伸二,1:09.3,,**,2-2,35.5,1.9,1,464(0),,,,[西] 山内研二,シルク,1092.7,200601010310
2,5,10,ナイトアットオペラ,牝4,55,津村明秀,1:09.6,2,**,11-11,35.2,7.0,3,408(-2),,,,[東] 高橋祥泰,サンデーレーシング,432.2,200601010310
3,4,7,フミノサチヒメ,牝3,52,芹沢純一,1:09.6,ハナ,**,6-5,35.4,9.3,4,440(+20),,,,[西] 西浦勝一,谷二,266.1,200601010310
4,7,13,リキアイカザン,牡3,54,的場勇人,1:09.7,3/4,**,1-1,36.2,48.0,11,500(-4),,,,[東] 的場均,高山幸雄,160.0,200601010310
5,1,2,チアズガディス,牝3,52,岩田康誠,1:09.8,クビ,**,3-3,35.8,12.6,5,436(+2),,,,[西] 山内研二,北村キヨ子,105.0,200601010310
6,4,8,アラマサフェアリー,牝4,55,菊沢隆徳,1:10.0,1.1/2,**,13-13,35.4,21.8,6,458(-2),,,,[東] 阿部新生,アラキファーム,,200601010310
7,7,14,トウショウアタック,牡4,57,郷原洋司,1:10.0,クビ,**,6-5,35.8,6.0,2,462(-4),,,,[東] 保田一隆,トウショウ産業,,200601010310
8,6,12,アトス,牡3,54,北村宏司,1:10.2,1,**,13-7,35.7,43.8,10,432(+4),,,,[東] 内藤一雄,鈴木芳夫,,200601010310
9,2,4,マロンデザート,牝3,52,中村裕司,1:10.5,1.3/4,**,11-7,36.2,108.4,13,462(-4),,,,[地] 北川数男,中島雅春,,200601010310
10,1,1,コスモライトアップ,牡4,57,武幸四郎,1:10.6,1/2,**,15-13,35.8,30.1,8,484(0),,,,[東] 池上昌弘,ビッグレッドファーム,,200601010310
11,3,6,メイショウシラヌイ,セ5,57,秋山真一,1:10.6,クビ,**,3-3,36.7,38.0,9,474(-14),,,,[西] 安達昭夫,松本好雄,,200601010310
12,6,11,マイネマスカレード,牝5,55,柴山雄一,1:10.7,クビ,**,6-7,36.5,76.3,12,466(-8),,,,[東] 小笠倫弘,サラブレッドクラブ・ラフィアン,,200601010310
13,2,3,ハートフルミラクル,牝4,55,宮崎光行,1:10.9,1.1/2,**,16-16,35.9,182.6,14,486(+16),,,,[東] 西塚安夫,大西牧場,,200601010310
14,5,9,ニシノピクチャー,牝5,55,服部茂史,1:12.1,7,**,3-11,38.1,198.4,15,482(+10),,,,[東] 石毛善彦,西山茂行,,200601010310
15,8,15,チャーミースポット,牝4,55,柴原央明,1:12.2,1/2,**,6-13,38.1,337.2,16,470(-8),,,,[西] 田中章博,辻俊夫,,200601010310
16,8,16,モエレタイムオン,牡3,54,五十嵐冬,1:12.5,1.3/4,**,6-7,38.3,22.3,7,474(+14),,,,[東] 成島英春,栗本博晴,,200601010310
