着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701020101
1,3,3,アルスマグナ,牡2,54,藤田伸二,1:31.6,,**,1-1-1,36.6,2.2,1,504(0),,,,[東] 藤沢和雄,東京ホースレーシング,500.0,200701020101
2,1,1,アラマサロビンソン,牝2,54,勝浦正樹,1:31.6,アタマ,**,7-10-6,36.0,64.5,9,454(+10),,,,[東] 阿部新生,アラキファーム,200.0,200701020101
3,2,2,アリューバニヤン,牡2,54,安藤勝己,1:31.9,1.3/4,**,4-4-2,36.6,5.1,3,476(-2),,,,[西] 鮫島一歩,津村靖志,130.0,200701020101
4,5,5,フェアープロ,牡2,54,菊沢隆徳,1:32.1,1.1/4,**,9-10-10,36.4,74.1,10,468(+2),,,,[東] 加藤和宏,キャピタルクラブ,75.0,200701020101
5,4,4,ピサノジュバン,牝2,54,柴山雄一,1:32.1,アタマ,**,4-4-4,36.8,37.1,8,444(0),,,,[西] 松田博資,市川義美,50.0,200701020101
6,8,11,ナンヨーリバー,牡2,54,武幸四郎,1:32.4,2,**,4-4-6,37.2,4.7,2,490(-4),,,,[東] 池上昌弘,中村徳也,,200701020101
7,5,6,ナリタシャトル,牡2,54,河北通,1:32.5,クビ,**,9-8-6,37.1,18.8,7,480(-4),,,,[西] 小野幸治,オースミ,,200701020101
8,7,10,マイネルスカール,牡2,51,黛弘人,1:32.5,クビ,**,2-2-2,37.5,13.7,5,460(-4),,,,[西] 中尾秀正,サラブレッドクラブ・ラフィアン,,200701020101
9,7,9,アドマイヤワイド,牝2,54,芹沢純一,1:32.6,1/2,**,9-8-9,37.1,14.5,6,470(-6),,,,[西] 橋田満,近藤利一,,200701020101
10,6,7,ニューロザリオ,牡2,54,池添謙一,1:32.8,1.1/4,**,12-12-11,36.7,105.1,11,454(-10),,,,[西] 池添兼雄,本間茂,,200701020101
11,8,12,マイネアルデュール,牝2,54,津村明秀,1:33.0,1.1/4,**,2-2-4,37.9,8.4,4,446(+2),,,,[東] 相沢郁,サラブレッドクラブ・ラフィアン,,200701020101
12,6,8,ハナヤッコ,牝2,51,佐藤聖也,1:36.7,大,**,7-4-12,41.4,158.6,12,438(+4),,,,[東] 平井雄二,グランド牧場,,200701020101
