着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706050803
1,1,2,ニシノシュテルン,牡2,55,福永祐一,1:51.9,,**,4-5-5-3,37.0,12.5,7,476(+4),,,,[東] 河野通文,西山茂行,500.0,200706050803
2,7,14,トレノクリスエス,牡2,55,横山典弘,1:51.9,クビ,**,7-7-6-5,36.6,10.0,6,464(+6),,,,[東] 伊藤正徳,廣崎利洋,200.0,200706050803
3,3,6,サクラシコウテイ,牡2,55,蛯名正義,1:52.0,クビ,**,2-2-2-2,37.4,4.8,2,524(-2),,,,[東] 小島太,さくらコマース,130.0,200706050803
4,8,15,リューク,牡2,55,武豊,1:53.0,6,**,9-9-6-8,37.7,7.8,4,458(-4),,,,[西] 森秀行,金森圭史朗,75.0,200706050803
5,6,11,コスモスパロウ,牡2,55,北村宏司,1:53.1,1/2,**,4-6-6-7,37.9,8.3,5,470(+2),,,,[東] 中野隆良,ビッグレッドファーム,50.0,200706050803
6,3,5,ドリームエレメンツ,牡2,55,田中勝春,1:53.1,クビ,**,1-1-1-1,38.6,5.5,3,472(+2),,,,[東] 武市康男,セゾンレースホース,,200706050803
7,5,9,ディヴァインソング,牡2,55,ペリエ,1:53.2,クビ,**,13-12-13-11,37.1,2.8,1,464(+6),,,,[東] 藤沢和雄,山本英俊,,200706050803
8,2,4,オーバーザレンジ,牡2,55,吉田豊,1:53.3,1/2,**,10-10-9-8,37.8,93.1,10,442(+8),,,,[東] 高橋裕,中澤幸幹,,200706050803
9,1,1,ショウナンラヴオン,牝2,54,江田照男,1:53.5,1.1/4,**,3-3-3-3,38.7,137.2,11,484(+20),,,,[東] 栗田博憲,国本哲秀,,200706050803
10,8,16,センタースマッシュ,牝2,54,勝浦正樹,1:54.2,4,**,10-10-11-13,38.3,263.0,15,496(-4),,,,[東] 嶋田潤,水上行雄,,200706050803
11,4,8,グレイスフルソング,牝2,54,四位洋文,1:54.4,1.1/4,**,10-12-11-11,38.4,32.4,8,442(+12),,,,[東] 国枝栄,広尾レース,,200706050803
12,2,3,ユウチカラ,牡2,55,田面木博,1:54.5,3/4,**,4-3-3-5,39.7,151.3,13,448(-2),,,,[東] 蛯名信広,碓氷ミナ子,,200706050803
13,6,12,カイシュウハーレー,セ2,55,嘉藤貴行,1:54.6,クビ,**,15-14-14-14,38.4,487.3,16,464(+2),,,,[東] 田中清隆,飯村孝男,,200706050803
14,7,13,ナンヨーアルカデア,牝2,54,柴田善臣,1:54.7,1/2,**,15-14-14-14,38.4,145.7,12,474(-2),,,,[東] 柴田政人,中村徳也,,200706050803
15,5,10,ビクトリークエスト,牝2,54,藤田伸二,1:54.7,クビ,**,7-8-10-10,39.0,76.9,9,428(+4),,,,[東] 戸田博文,飯田正剛,,200706050803
16,4,7,ソードユグドラシル,牡2,55,木幡初広,1:56.1,9,**,13-14-14-16,39.9,255.6,14,506(+4),,,,[東] 松永康利,平本敏夫,,200706050803
