着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705030711
1,7,9,オリンピアンナイト,牡4,55,横山典弘,2:10.5,,**,12-12-12-12,36.4,3.8,2,510(-2),,,,[東] 鈴木康弘,サンデーレーシング,2431.5,200705030711
2,5,6,シャーベットトーン,牡5,56.5,吉田豊,2:10.5,クビ,**,2-2-2-2,37.2,3.8,1,526(+6),,,,[東] 奥平雅士,社台レースホース,969.0,200705030711
3,6,7,ボンネビルレコード,牡5,56,武豊,2:10.8,1.3/4,**,5-5-7-8,36.9,5.1,3,480(+3),,,,[東] 堀井雅広,塩田清,604.5,200705030711
4,2,2,マイネルボウノット,牡6,57,後藤浩輝,2:10.9,1/2,**,4-3-5-5,37.3,7.1,4,520(-2),,,,[東] 萩原清,サラブレッドクラブ・ラフィアン,360.0,200705030711
5,5,5,メイショウシャフト,牡4,54,勝浦正樹,2:11.0,クビ,**,7-8-7-6,37.2,12.8,6,520(0),,,,[西] 高橋成忠,松本好雄,240.0,200705030711
6,7,10,アルファフォーレス,牡7,54,内田博幸,2:11.4,2.1/2,**,3-3-2-3,38.0,42.8,11,508(-4),,,,[西] 森秀行,社台レースホース,,200705030711
7,3,3,カイトヒルウインド,牡8,53,北村宏司,2:11.5,クビ,**,7-5-4-3,38.0,100.1,12,508(0),,,,[東] 国枝栄,金子真人ホールディングス,,200705030711
8,4,4,マコトスパルビエロ,牡3,48,千葉直人,2:11.5,ハナ,**,9-9-11-10,37.5,24.8,9,500(-10),,,,[西] 鮫島一歩,眞壁明,,200705030711
9,8,11,シルクヒーロー,牡5,53,武士沢友,2:11.5,アタマ,**,9-9-9-8,37.6,24.7,8,530(-4),,,,[東] 西塚安夫,シルク,,200705030711
10,1,1,オースミヘネシー,牡5,55,松岡正海,2:11.6,1/2,**,11-11-9-10,37.6,24.9,10,500(+2),,,,[西] 武邦彦,オースミ,,200705030711
11,6,8,ヒーローアンセム,セ6,55,長谷川浩,2:12.3,4,**,1-1-1-1,39.2,9.0,5,444(-8),,,,[西] 梅内忍,吉田修,,200705030711
12,8,12,メイショウホウオウ,牡6,55,熊沢重文,2:12.3,ハナ,**,5-5-5-6,38.6,19.4,7,544(0),,,,[西] 高橋成忠,松本好雄,,200705030711
