着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706020210
1,3,4,トップガンマン,牡5,57,後藤浩輝,1:54.6,,**,7-7-8-5,38.9,3.3,1,462(-2),,,,[東] 国枝栄,小河一隆,1517.1,200706020210
2,1,1,パピヨンシチー,牡4,56,松岡正海,1:54.6,クビ,**,3-3-4-3,39.2,5.9,4,418(-6),,,,[東] 相沢郁,友駿ホースクラブ,600.6,200706020210
3,7,12,デスバラード,牡4,56,吉田豊,1:54.9,1.3/4,**,10-10-8-5,39.2,9.0,5,462(-6),,,,[東] 田村康仁,ディアレスト,375.3,200706020210
4,7,11,ロトブルースター,牡4,56,中舘英二,1:54.9,ハナ,**,3-3-2-2,39.7,4.7,2,466(0),,,,[東] 成島英春,國武佳博,220.0,200706020210
5,2,2,フサイチウィード,牡5,57,田中剛,1:55.7,5,**,1-1-1-1,40.6,82.5,13,496(0),,,,[東] 岩戸孝樹,関口房朗,148.0,200706020210
6,5,8,チェリスト,牡5,57,勝浦正樹,1:55.9,1.1/4,**,13-12-11-11,39.9,51.0,12,468(-4),,,,[東] 鈴木勝美,イースターサンデー,,200706020210
7,4,5,リスティアエナー,牝6,55,吉田隼人,1:56.0,クビ,**,10-11-11-9,40.0,36.1,10,472(-4),,,,[東] 岩戸孝樹,村中徳広,,200706020210
8,4,6,シャコーミリオン,牡5,57,蛯名正義,1:56.2,1.1/4,**,7-7-8-9,40.5,5.6,3,500(-4),,,,[東] 勢司和浩,グレイドレーシング組合,,200706020210
9,5,7,キャスティング,牡4,56,田中勝春,1:56.9,4,**,5-5-4-4,41.5,13.4,6,516(+10),,,,[東] 河野通文,谷口貞保,,200706020210
10,3,3,タイインテンスリー,牡4,56,田中博康,1:56.9,クビ,**,5-5-6-7,41.4,29.7,9,474(+2),,,,[東] 岩戸孝樹,名鯛興業,,200706020210
11,6,10,ヒシバトル,牡5,57,菊沢隆徳,1:57.4,3,**,7-7-6-11,41.8,39.6,11,452(-6),,,,[東] 小笠倫弘,阿部雅一郎,,200706020210
12,8,14,マイネルトイフェル,牡5,57,江田照男,1:57.6,1.1/2,**,10-12-11-13,41.6,20.0,7,494(0),,,,[東] 畠山重則,サラブレッドクラブ・ラフィアン,,200706020210
13,6,9,ワイエムサチ,牝5,55,石橋脩,1:57.7,1/2,**,2-2-2-7,42.5,24.2,8,472(-2),,,,[西] 西園正都,ワイエム観光,,200706020210
取,8,13,エドノドリーム,牡6,57,小林淳一,,,**,,,---,,計不,,,,[東] 内藤一雄,遠藤喜松,,200706020210
