着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200801010805
1,7,11,シンデレラロマンス,牝3,54,秋山真一,1:47.3,,**,7-9-8-3,38.0,6.1,3,472(+6),,,,[西] 平田修,社台レースホース,500.0,200801010805
2,6,8,ロッソトウショウ,牝3,54,古川吉洋,1:47.3,クビ,**,4-6-6-2,38.3,2.2,1,464(0),,,,[東] 土田稔,トウショウ産業,200.0,200801010805
3,3,3,スプリッツァー,牝3,54,藤田伸二,1:47.5,1.1/4,**,12-12-11-3,38.1,5.5,2,474(+6),,,,[東] 柄崎孝,三枝牧場,130.0,200801010805
4,2,2,アルコプラータ,牝3,51,丸田恭介,1:47.9,2.1/2,**,12-10-8-10,38.7,12.2,5,478(-4),,,,[東] 松永康利,ＭＳプランニング,75.0,200801010805
5,8,12,サクラシンフォニー,牝3,53,北村友一,1:48.9,6,**,10-10-11-12,39.4,35.9,10,454(-12),,,,[西] 岡田稲男,さくらコマース,50.0,200801010805
6,1,1,ランウェイスナップ,牝3,54,安藤勝己,1:49.4,3,**,1-1-1-1,40.8,10.2,4,438(-8),,,,[西] 松田国英,下河辺隆行,,200801010805
7,6,9,ナツミホープ,牝3,54,郷原洋司,1:49.5,3/4,**,9-8-6-7,40.5,15.2,6,450(+10),,,,[東] 根本康広,相原宏徳,,200801010805
8,4,4,ブルーセレネ,牝3,54,松田大作,1:49.6,1/2,**,2-2-2-3,40.9,20.3,8,464(+2),,,,[西] 本田優,ブルーマネジメント,,200801010805
9,4,5,モニカ,牝3,54,宮崎光行,1:49.7,1/2,**,4-5-3-3,40.8,67.7,11,444(+14),,,,[西] 佐山優,田口廣,,200801010805
10,8,13,セイントプラチナ,牝3,54,津村明秀,1:49.7,ハナ,**,4-2-3-7,40.8,16.6,7,444(0),,,,[東] 相沢郁,内海正章,,200801010805
11,5,6,ヴィーナスローズ,牝3,53,的場勇人,1:50.0,1.3/4,**,7-7-8-10,40.8,115.8,12,436(+10),,,,[東] 本間忍,近藤英子,,200801010805
12,5,7,ハウリングソウル,牝3,54,池添謙一,1:50.1,1/2,**,3-2-3-9,41.2,31.2,9,482(+10),,,,[西] 池添兼雄,深見富朗,,200801010805
13,7,10,コアレスインライフ,牝3,54,竹之下智,1:52.4,大,**,11-13-13-13,42.1,271.4,13,464(+5),,,,[西] 境直行,小林昌志,,200801010805
