着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030610
1,4,8,トップオブツヨシ,牡5,57,池添謙一,1:34.3,,**,2-2,34.8,15.6,5,460(-6),,,,[西] 鶴留明雄,横瀬兼二,1874.1,200805030610
2,1,1,テイエムアタック,牡4,57,後藤浩輝,1:34.3,クビ,**,9-9,34.0,2.2,1,488(0),,,,[西] 柴田光陽,竹園正繼,742.6,200805030610
3,5,10,スズカコーズウェイ,牡4,57,武豊,1:34.4,クビ,**,15-14,33.8,4.2,2,474(-2),,,,[西] 橋田満,永井啓弍,466.3,200805030610
4,2,4,ダイシングロウ,牡4,57,安藤勝己,1:34.7,2,**,5-6,34.8,5.6,3,506(-6),,,,[西] 松田博資,大八木信行,270.0,200805030610
5,7,13,ウエスタンヒート,牡4,57,石橋脩,1:34.7,ハナ,**,7-6,34.7,32.8,9,468(0),,,,[東] 柴田政人,西川賢,183.0,200805030610
6,7,14,マイネルクラッチ,牡4,57,田中博康,1:34.7,ハナ,**,2-3,35.1,22.7,7,494(-2),,,,[西] 吉田直弘,サラブレッドクラブ・ラフィアン,,200805030610
7,3,6,マルブツライト,牡6,57,松岡正海,1:34.7,クビ,**,2-3,35.1,74.7,11,488(0),,,,[西] 北出成人,大澤毅,,200805030610
8,3,5,アクレイム,牡6,57,三浦皇成,1:34.8,1/2,**,15-14,34.2,34.7,10,478(-2),,,,[東] 秋山雅一,臼田浩義,,200805030610
9,4,7,ユウタージャック,牡6,57,蛯名正義,1:34.9,1/2,**,13-12,34.5,31.7,8,470(-4),,,,[東] 嶋田功,上山利広,,200805030610
10,5,9,アドマイヤヘッド,牡4,57,村田一誠,1:34.9,クビ,**,13-14,34.3,84.1,12,462(0),,,,[西] 友道康夫,近藤利一,,200805030610
11,2,3,コパノスケ,牡4,57,岩田康誠,1:35.0,クビ,**,1-1,35.6,21.2,6,486(+4),,,,[西] 沖芳夫,小林祥晃,,200805030610
12,8,15,ハネダテンシ,牝5,55,田中勝春,1:35.0,ハナ,**,9-9,34.7,128.4,15,498(+8),,,,[東] 秋山雅一,鈴木とし,,200805030610
13,6,11,アップルサイダー,牡4,57,小野次郎,1:35.1,1/2,**,9-9,34.9,12.7,4,498(+4),,,,[東] 菅原泰夫,野崎宗信,,200805030610
14,8,16,バルバレスコ,牡5,57,柴田善臣,1:35.2,1/2,**,5-5,35.4,120.2,14,472(-2),,,,[東] 中野栄治,北村和江,,200805030610
15,1,2,レッドビームシチー,牡6,57,横山典弘,1:36.0,5,**,7-6,36.0,95.1,13,488(0),,,,[東] 中野栄治,友駿ホースクラブ,,200805030610
16,6,12,トラストセレビー,牡8,57,横山義行,1:36.1,1/2,**,12-12,35.7,431.9,16,530(-2),,,,[東] 西塚安夫,菅波雅巳,,200805030610
