着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705050611
1,1,1,アドマイヤスバル,牡4,55,村田一誠,1:22.8,,**,3-3,35.6,5.6,2,508(+6),,,,[西] 中尾秀正,近藤利一,2443.4,200705050611
2,7,13,トウショウギア,牡7,59,田中勝春,1:22.8,ハナ,**,9-6,35.1,6.2,4,518(-8),,,,[東] 池上昌弘,トウショウ産業,972.4,200705050611
3,5,9,クィーンオブキネマ,牝3,53,北村宏司,1:23.1,1.3/4,**,5-5,35.7,46.3,10,488(0),,,,[西] 領家政蔵,西森鶴,606.2,200705050611
4,6,11,エアアドニス,牡5,56,蛯名正義,1:23.3,1.1/4,**,10-8,35.5,11.9,7,490(+4),,,,[東] 伊藤正徳,ラッキーフィールド,360.0,200705050611
5,2,4,スリープレスナイト,牝3,53,上村洋行,1:23.3,ハナ,**,4-4,36.0,7.5,5,484(-2),,,,[西] 橋口弘次,サンデーレーシング,240.0,200705050611
6,2,3,ジョイフルハート,牡6,57,河北通,1:23.3,ハナ,**,1-1,36.5,12.1,8,502(+4),,,,[西] 小野幸治,名古屋友豊,,200705050611
7,1,2,メイショウサライ,牡6,56,佐藤哲三,1:23.4,クビ,**,13-10,35.3,5.7,3,460(-6),,,,[西] 増本豊,松本好雄,,200705050611
8,8,15,トロピカルライト,牡3,55,松岡正海,1:23.6,1.1/4,**,2-2,36.6,11.6,6,516(+6),,,,[東] 二ノ宮敬,臼田浩義,,200705050611
9,8,16,ビッググラス,牡6,57,柴山雄一,1:23.6,クビ,**,10-10,35.5,4.8,1,518(0),,,,[西] 中尾秀正,坪野谷和平,,200705050611
10,3,5,ハギノトリオンフォ,牡5,56,柴田善臣,1:23.7,3/4,**,6-6,36.1,64.3,11,486(+6),,,,[西] 松元省一,安岡美津子,,200705050611
11,4,7,マンオブパーサー,牡4,55,横山典弘,1:24.0,1.3/4,**,6-10,35.9,12.1,9,492(-12),,,,[西] 大久保龍,鈴木義孝,,200705050611
12,5,10,チョウカイロイヤル,牡6,55,吉田豊,1:24.0,クビ,**,15-14,35.6,154.4,14,492(+10),,,,[東] 中野隆良,平田牧場,,200705050611
13,7,14,ダイワバンディット,牡6,57,武士沢友,1:24.1,クビ,**,6-8,36.3,210.8,15,488(-2),,,,[東] 増沢末夫,大城敬三,,200705050611
14,3,6,サイレンスボーイ,牡8,57,小野次郎,1:24.3,1.1/4,**,15-16,35.6,218.8,16,478(0),,,,[東] 高木登,ターフ・スポート,,200705050611
15,6,12,ハギノベルテンポ,牡7,56,勝浦正樹,1:24.4,3/4,**,13-13,36.2,109.6,12,478(+4),,,,[東] 和田正道,日隈良江,,200705050611
16,4,8,ダイワパッション,牝4,54,小林淳一,1:26.1,大,**,10-14,37.7,127.7,13,482(+6),,,,[東] 増沢末夫,大城敬三,,200705050611
