着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703010709
1,4,7,カフェブルックリン,牡7,57,菊沢隆徳,1:09.7,,**,5-5,37.3,9.0,4,510(+6),,,,[東] 松山康久,西川恭子,730.0,200703010709
2,5,10,ヤクモソニック,牡6,57,芹沢純一,1:09.9,1.1/4,**,2-2,37.8,10.0,5,490(0),,,,[西] 増本豊,小倉正夫,290.0,200703010709
3,8,15,マンボカーニバル,牝7,54,塚田祥雄,1:10.0,1/2,**,12-10,36.8,47.4,10,420(+2),,,,[東] 高松邦男,グランド牧場,180.0,200703010709
4,3,6,ウインカスケード,牡4,57,津村明秀,1:10.2,1,**,1-1,38.3,2.4,1,490(+4),,,,[東] 鈴木伸尋,ウイン,110.0,200703010709
5,6,12,レイゴールド,牡6,57,田辺裕信,1:10.2,ハナ,**,15-14,36.7,95.3,15,520(-4),,,,[東] 石栗龍彦,林千枝子,73.0,200703010709
6,2,3,オリオンザクロノス,牡4,54,佐藤聖也,1:10.3,1/2,**,7-7,37.5,7.2,3,528(-10),,,,[東] 根本康広,日浦桂子,,200703010709
7,3,5,ラフレシアチケット,牝5,54,大野拓弥,1:10.5,1.1/4,**,2-2,38.4,95.1,13,518(0),,,,[東] 鈴木勝美,吉田昭一,,200703010709
8,6,11,スズカボス,牡4,54,北村友一,1:10.5,ハナ,**,12-12,37.4,5.2,2,468(-8),,,,[西] 藤岡範士,永井啓弍,,200703010709
9,8,16,カシノエスケイプ,牝4,52,大下智,1:10.6,3/4,**,7-8,37.8,20.9,8,476(-16),,,,[西] 梅内忍,柏木務,,200703010709
10,2,4,ロードキングダム,牡6,57,安藤光彰,1:10.6,ハナ,**,7-8,37.8,95.2,14,490(+33),,,,[西] 山内研二,ロードホースクラブ,,200703010709
11,7,13,ニシノオウヒ,牝5,55,左海誠二,1:10.8,1.1/2,**,16-16,36.5,85.8,12,474(+8),,,,[東] 小桧山悟,西山茂行,,200703010709
12,4,8,スリースピリット,牡6,55,中村将之,1:10.8,アタマ,**,10-12,37.9,18.1,7,448(0),,,,[西] 野村彰彦,永井商事,,200703010709
13,1,2,グーニーズ,セ4,54,宮崎北斗,1:10.9,1/2,**,5-5,38.4,14.7,6,472(-12),,,,[東] 藤原辰雄,吉田和美,,200703010709
14,7,14,スプリングベルン,牝4,55,石橋脩,1:11.0,3/4,**,12-15,37.9,125.0,16,468(-10),,,,[東] 柴田政人,加藤春夫,,200703010709
15,1,1,ブンブンブン,牝4,55,吉田隼人,1:11.3,1.3/4,**,10-10,38.4,31.8,9,456(-6),,,,[東] 清水英克,グランド牧場,,200703010709
16,5,9,ウメノレイメイ,牡5,54,的場勇人,1:11.8,3,**,2-2,39.7,63.8,11,498(-2),,,,[東] 鈴木勝美,楳津繁,,200703010709
