着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200401020308
1,5,7,ホクザンスターダム,牡4,57,川島信二,1:45.8,,,1-1-1-1,38.1,74.2,9,460(+16),,,,[西] 野元昭,木本弘孝,750.0,200401020308
2,8,13,アタゴビッグマン,牡4,57,安藤勝己,1:46.1,1.3/4,,9-9-8-4,37.5,1.7,1,538(+14),,,,[東] 中野栄治,坪野谷和平,300.0,200401020308
3,1,1,マリットチャージ,セ4,57,小野次郎,1:46.1,クビ,,6-6-5-2,37.8,5.1,3,446(0),,,,[東] 中野隆良,社台レースホース,190.0,200401020308
4,3,3,ビューティフルアイ,牝4,55,松永幹夫,1:47.1,6,,3-3-3-2,39.0,29.0,5,448(0),,,,[西] 橋本寿正,グリーンテック,110.0,200401020308
5,8,12,ゴールデンヴィット,牡4,57,五十嵐冬,1:47.4,1.3/4,,6-6-5-4,39.1,4.4,2,528(-12),,,,[東] 成島英春,三広武志,75.0,200401020308
6,5,6,ジョリーフリーダム,牡3,51,松岡正海,1:47.7,2,,5-5-7-7,39.3,85.5,11,484(+2),,,,[東] 池上昌弘,藤田与志男,,200401020308
7,7,10,パインユウユウ,牡5,55,北村浩平,1:47.8,1/2,,11-11-10-9,38.6,36.5,7,472(+12),,,,[西] 田所秀孝,松原郁次,,200401020308
8,7,11,アイライクスズカ,牝3,52,芹沢純一,1:48.2,2.1/2,,12-12-13-12,38.3,12.7,4,470(+2),,,,[西] 橋田満,永井啓弍,,200401020308
9,4,4,サンデームサシ,牡3,54,藤倉寛幸,1:48.3,1/2,,9-9-10-7,39.0,124.8,13,468(-10),,,,[地] 柳沢好美,荒木克己,,200401020308
10,6,8,ベンガルシチー,牡3,54,松田大作,1:48.4,1/2,,2-2-2-4,40.4,75.1,10,526(+34),,,,[西] 五十嵐忠,友駿ホースクラブ,,200401020308
11,2,2,アルファサクセス,牡6,57,岩部純二,1:48.8,2.1/2,,12-12-12-11,39.2,46.6,8,482(+4),,,,[東] 小西一男,貴悦,,200401020308
12,4,5,マイネルヴェンティ,牡3,51,津村明秀,1:50.5,大,,3-3-4-10,42.3,35.5,6,504(+14),,,,[東] 矢野進,サラブレッドクラブ・ラフィアン,,200401020308
13,6,9,イシノディグニティ,牡4,56,石橋脩,1:51.3,5,,6-8-9-13,42.2,121.6,12,498(+12),,,,[東] 柴田政人,西村專次,,200401020308
