着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200401010404
1,6,9,ヤマノダイセンプー,牡3,56,武豊,1:48.5,,,8-7-8-6,39.5,2.3,1,470(+6),,,,[東] 加賀武見,澤村敏雄,500.0,200401010404
2,6,8,スウィングロール,牡3,56,五十嵐冬,1:48.6,1/2,,2-1-1-1,40.7,19.6,6,520(-4),,,,[東] 二ノ宮敬,社台レースホース,200.0,200401010404
3,4,4,タガノウィザード,牡3,56,小原義之,1:48.6,クビ,,3-4-3-2,40.4,7.2,3,462(-4),,,,[西] 小原伊佐,八木良司,130.0,200401010404
4,1,1,ハセノサンサン,牡3,56,ホワイト,1:49.0,2.1/2,,6-6-7-7,40.2,2.9,2,430(-10),,,,[東] 大江原哲,長谷川泰一,75.0,200401010404
5,8,12,カオリニート,牡3,56,吉永護,1:49.1,3/4,,3-2-2-2,41.1,9.6,4,490(+6),,,,[東] 吉永正人,川畑隆司,50.0,200401010404
6,5,6,アルバートシチー,牡3,53,松岡正海,1:49.2,クビ,,8-7-8-10,40.2,62.8,9,450(+2),,,,[東] 前田禎,友駿ホースクラブ,,200401010404
7,7,11,シルクビクター,牡3,56,蛯名正義,1:49.3,1/2,,8-7-5-4,40.8,11.4,5,440(0),,,,[東] 田中清隆,シルク,,200401010404
8,4,5,ヘイセイオーカン,牡3,56,勝浦正樹,1:49.6,2,,13-12-8-8,40.6,108.8,11,506(-6),,,,[東] 稗田研二,藤沢牧場,,200401010404
9,2,2,デンコウパワー,牡3,56,安田康彦,1:49.9,1.3/4,,3-5-3-4,41.6,24.6,7,458(+10),,,,[西] 安田伊佐,田中康弘,,200401010404
10,5,7,ファンドリウィーク,牡3,56,和田竜二,1:50.1,1.1/2,,8-7-11-8,40.8,159.0,12,508(-4),,,,[西] 岩元市三,水戸富雄,,200401010404
11,7,10,コンゴウアンゲルス,牝3,54,武英智,1:51.7,10,,12-12-12-11,42.1,251.6,13,416(-4),,,,[西] 山内研二,金岡久夫,,200401010404
12,3,3,ギャラクシクエスト,牡3,56,千田輝彦,1:52.0,1.3/4,,1-2-5-11,43.6,80.3,10,424(0),,,,[西] 小島貞博,グリーンテック,,200401010404
13,8,13,ローレルウィッチ,牝3,54,藤田伸二,1:55.7,大,,7-7-13-13,44.0,38.6,8,504(+6),,,,[東] 増沢末夫,ローレルレーシング,,200401010404
