着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706010405
1,7,12,サラトガティプトン,牡3,56,柴田善臣,1:36.0,,**,4-3-3,37.0,2.7,1,460(-10),,,,[東] 高橋祥泰,櫻井盛夫,500.0,200706010405
2,1,1,フラワータキシード,牡3,56,勝浦正樹,1:36.3,1.3/4,**,1-1-1,38.1,5.2,4,460(-6),,,,[東] 本間忍,花垣春男,200.0,200706010405
3,6,10,リノヴァティオ,牡3,56,後藤浩輝,1:36.8,3,**,14-10-7,37.1,5.1,3,470(-4),,,,[東] 柴田政人,伊達秀和,130.0,200706010405
4,3,5,ジェイケイバクシン,牡3,56,松岡正海,1:36.8,アタマ,**,2-2-2,37.9,16.9,6,508(+4),,,,[東] 坂本勝美,小谷野次郎,75.0,200706010405
5,4,7,カオリマリス,牝3,54,江田照男,1:36.8,クビ,**,9-6-5,37.5,54.1,8,436(-16),,,,[東] 伊藤伸一,川畑隆司,50.0,200706010405
6,8,15,アラビアンスター,牡3,56,柴山雄一,1:37.0,1,**,8-6-5,37.6,89.8,9,434(+2),,,,[東] 星野忍,吉田勝利,,200706010405
7,5,8,サクセスサーマル,牡3,56,北村宏司,1:37.1,1/2,**,9-9-9,37.5,14.7,5,450(+4),,,,[東] 久保田貴,高嶋哲,,200706010405
8,2,2,コウメイグリーン,牡3,56,蛯名正義,1:37.5,2.1/2,**,11-12-11,37.5,20.2,7,472(-2),,,,[東] 相沢郁,斎藤光政,,200706010405
9,4,6,トーセンサンクス,牝3,51,田中博康,1:37.7,1.1/4,**,4-3-4,38.6,4.0,2,442(+4),,,,[東] 斎藤宏,島川隆哉,,200706010405
10,2,3,ワカバ,牡3,56,武士沢友,1:38.0,1.3/4,**,11-13-12,37.7,98.7,11,460(-2),,,,[東] 斎藤誠,中村勝彦,,200706010405
11,8,14,ラードロチェキラ,牝3,54,石橋脩,1:38.6,3.1/2,**,2-3-7,39.6,244.7,13,450(-4),,,,[東] 岩戸孝樹,村中徳広,,200706010405
12,7,13,ベリークレヴァー,牝3,54,嘉藤貴行,1:38.9,2,**,4-6-9,39.5,351.7,14,422(-8),,,,[東] 佐々木亜,賀張中川牧場,,200706010405
13,6,11,バブルガムロック,牡3,56,バルジュ,1:40.0,7,**,11-14-14,39.3,96.5,10,514(+4),,,,[東] 和田正道,山上和良,,200706010405
14,5,9,ハツカリ,牡3,55,津村明秀,1:40.2,1.1/4,**,4-10-13,40.5,148.5,12,444(-6),,,,[東] 小桧山悟,江川伸夫,,200706010405
15,3,4,ゴールデンムスメ,牝3,54,小林淳一,1:46.0,大,**,14-15-15,44.7,360.6,15,434(0),,,,[東] 清水英克,池田豊治,,200706010405
