着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200901010103
1,4,5,モリトキボウ,牡3,56,中舘英二,1:47.8,,**,3-2-2-2,36.9,6.5,3,460(+2),,,,[東] 水野貴広,石橋忠之,500.0,200901010103
2,8,13,キングオブヘイロー,牡3,56,藤田伸二,1:47.9,3/4,**,1-1-1-1,37.0,1.7,1,484(+4),,,,[西] 小崎憲,鈴木義孝,200.0,200901010103
3,6,8,マラード,牡3,56,秋山真一,1:48.6,4,**,5-5-3-4,37.4,57.5,8,476(+8),,,,[西] 小野幸治,名古屋友豊,130.0,200901010103
4,1,1,オーバルシェープ,牡3,56,四位洋文,1:48.7,3/4,**,13-12-6-3,37.4,15.4,5,430(-20),,,,[西] 浅見秀一,社台レースホース,75.0,200901010103
5,5,7,キャッツテイル,牝3,51,国分優作,1:48.7,ハナ,**,8-6-8-7,37.2,156.4,11,396(-20),,,,[東] 高橋義博,高橋信博,50.0,200901010103
6,5,6,スナークツバサ,牡3,56,小林徹弥,1:49.1,2.1/2,**,2-3-3-5,37.9,3.9,2,478(-4),,,,[西] 野中賢二,杉本仙次郎,,200901010103
7,8,12,サンレイファイン,牡3,56,津村明秀,1:49.3,1.1/4,**,3-3-3-6,38.2,90.2,10,454(-2),,,,[西] 西橋豊治,永井啓弍,,200901010103
8,7,11,ケイオースター,牡3,56,田中博康,1:49.4,3/4,**,5-6-8-8,37.9,456.2,13,464(-4),,,,[東] 高木登,岡田甲子男,,200901010103
9,4,4,グレイスファミリー,牝3,54,安藤勝己,1:50.0,3.1/2,**,5-6-8-8,38.5,12.1,4,444(-8),,,,[西] 橋田満,佐々木主浩,,200901010103
10,2,2,シンセイサクラ,牝3,52,宮崎北斗,1:50.1,1/2,**,9-9-12-10,38.2,418.4,12,400(+4),,,,[東] 小島茂之,伏木田達男,,200901010103
11,7,10,メイストーム,牝3,53,丸田恭介,1:50.9,5,**,11-11-11-11,39.1,70.4,9,422(-4),,,,[東] 清水英克,西谷とき子,,200901010103
12,6,9,セレスアシュリー,牝3,54,北村友一,1:51.7,5,**,12-13-13-13,39.3,45.0,7,492(+4),,,,[東] 岩戸孝樹,岡浩二,,200901010103
13,3,3,ビービービーム,牡3,56,武幸四郎,1:53.1,9,**,9-9-6-11,41.8,38.4,6,444(0),,,,[東] 鹿戸雄一,坂東牧場,,200901010103
