着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803030604
1,7,13,リリーレインボー,牡3,56,北村友一,1:08.7,,**,2-2,37.0,1.6,1,498(+6),,,,[西] 池添兼雄,土井孝夫,730.0,200803030604
2,8,15,ラスカルデューク,牡5,57,古川吉洋,1:09.9,7,**,11-8,37.1,18.7,6,444(+2),,,,[西] 湯窪幸雄,ヒダカ・ブリーダーズ・ユニオン,290.0,200803030604
3,2,4,サウンドディーバ,牝4,52,宮崎北斗,1:09.9,クビ,**,1-1,38.3,102.0,14,444(+4),,,,[東] 加藤和宏,増田雄一,180.0,200803030604
4,4,8,テングジョウ,牝3,54,柄崎将寿,1:10.0,クビ,**,15-12,36.4,88.0,12,488(+30),,,,[東] 柄崎孝,中村博亮,110.0,200803030604
5,5,10,タキオンシチー,牡5,56,藤岡康太,1:10.0,クビ,**,2-3,38.3,14.5,4,472(-8),,,,[西] 岡田稲男,友駿ホースクラブ,73.0,200803030604
6,6,12,ホトダー,牡6,57,西田雄一,1:10.1,クビ,**,5-5,37.8,17.6,5,484(0),,,,[東] 大江原哲,井上一郎,,200803030604
7,3,5,シルキーキュート,牝4,55,梶晃啓,1:10.1,クビ,**,5-4,37.9,29.5,9,496(-2),,,,[東] 保田一隆,シルク,,200803030604
8,7,14,ブラックスティング,牡4,57,中村将之,1:10.2,クビ,**,4-6,38.2,7.7,2,498(0),,,,[西] 安田伊佐,黒岩晴男,,200803030604
9,1,2,アルーリングライン,牡4,57,芹沢純一,1:10.2,アタマ,**,10-8,37.6,100.0,13,472(-16),,,,[西] 中尾正,吉田和子,,200803030604
10,2,3,セレナダンス,牝6,55,加藤士津,1:10.4,1.1/4,**,16-15,36.5,137.4,15,464(-2),,,,[東] 加藤和宏,島川利子,,200803030604
11,4,7,ベルモントバレット,牡5,57,中舘英二,1:10.4,クビ,**,12-11,37.5,23.5,7,442(+6),,,,[東] 嶋田潤,ベルモントファーム,,200803030604
12,3,6,キングベガロード,牡6,57,安藤光彰,1:10.6,1.1/4,**,5-7,38.4,33.7,10,522(+6),,,,[西] 高橋成忠,ダービー社,,200803030604
13,5,9,シグナルパス,牡3,56,木幡初広,1:10.9,2,**,13-13,37.6,73.8,11,514(-2),,,,[東] 小笠倫弘,原礼子,,200803030604
14,6,11,カリキュレイター,牝4,55,馬渕繁治,1:11.1,1.1/2,**,13-15,37.7,509.4,16,446(-10),,,,[東] 高松邦男,柳橋俊昭,,200803030604
15,8,16,プライドオブキング,牡3,55,三浦皇成,1:11.8,4,**,5-10,39.5,9.9,3,510(0),,,,[東] 国枝栄,社台レースホース,,200803030604
16,1,1,ウインカスケード,牡5,57,津村明秀,1:12.2,2.1/2,**,9-13,39.8,25.5,8,500(0),,,,[東] 鈴木伸尋,ウイン,,200803030604
