着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806020804
1,8,13,トウカイハッスル,牡7,60,大庭和弥,3:14.8,,,5-3-2-2,13.5,3.7,2,472(-10),,,,[東] 成島英春,内村正則,850.0,200806020804
2,7,11,フジヤマホーク,牡5,60,横山義行,3:15.0,1.1/4,,5-6-4-3,13.5,5.6,3,490(+4),,,,[東] 加藤征弘,藤本龍也,340.0,200806020804
3,8,14,タイキレーザー,牡5,60,山本康志,3:16.1,7,,9-8-5-5,13.6,10.3,4,438(-2),,,,[東] 土田稔,大樹ファーム,210.0,200806020804
4,1,1,リバーアンダルシア,牡4,59,江田勇亮,3:16.3,1,,2-2-3-4,13.6,130.6,13,500(+2),,,,[東] 郷原洋行,河越武治,130.0,200806020804
5,3,4,ワンモアスエルテ,牡4,59,石神深一,3:16.3,クビ,,1-1-1-1,13.6,13.1,6,490(-6),,,,[東] 佐藤吉勝,松井一三,85.0,200806020804
6,7,12,コマチ,牝4,57,水出大介,3:17.8,9,,8-6-5-6,13.7,15.1,7,432(+4),,,,[東] 小桧山悟,江川伸夫,,200806020804
7,5,7,マイネルプログレス,牡7,60,宗像徹,3:18.3,3,,11-11-9-8,13.8,11.6,5,496(-2),,,,[東] 阿部新生,サラブレッドクラブ・ラフィアン,,200806020804
8,2,2,シルクリベラル,セ5,60,高野和馬,3:18.9,3.1/2,,9-8-8-7,13.8,26.1,9,492(0),,,,[東] 粕谷昌央,シルク,,200806020804
9,4,5,ユウタービスケット,牡4,59,矢原洋一,3:19.3,2.1/2,,13-13-10-9,13.8,88.6,12,476(+2),,,,[東] 南田美知,上山利広,,200806020804
10,3,3,メジログリーン,牡9,60,浜野谷憲,3:19.5,1.1/2,,11-11-11-10,13.9,21.5,8,482(-8),,,,[東] 奥平雅士,メジロ牧場,,200806020804
11,6,9,フジヤマスウィープ,牡5,60,仲田雅興,3:25.4,大,,3-4-13-12,14.3,76.3,11,500(0),,,,[西] 森秀行,藤本龍也,,200806020804
12,6,10,コクサイトップラヴ,セ6,60,田中剛,3:25.9,3,,3-4-11-11,14.3,53.6,10,486(+10),,,,[東] 岩戸孝樹,坂田行夫,,200806020804
13,4,6,コウヨウパイオニア,牡4,59,蓑島靖典,3:28.3,大,,14-14-14-13,14.5,183.7,14,500(-2),,,,[東] 山田要一,寺内正光,,200806020804
中,5,8,スガーペンタイア,牡6,60,穂苅寿彦,,,,7-8-7,,2.9,1,508(+6),,,,[東] 山田要一,菅原光太郎,,200806020804
