着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701020607
1,7,8,ニシノアレックス,牡5,57,菊沢隆徳,2:37.1,,**,2-2-1-1,40.1,3.3,2,514(+16),,,,[東] 手塚貴久,西山茂行,740.0,200701020607
2,6,6,ノボプレゼンス,牡4,54,佐藤聖也,2:37.6,3,**,3-3-3-3,40.2,14.0,5,466(+2),,,,[東] 西塚安夫,ＬＳ．Ｍ,245.0,200701020607
2,8,9,ウォークライ,牡4,57,古川吉洋,2:37.6,同着,**,6-6-6-6,39.6,2.6,1,520(-14),,,,[西] 増本豊,首藤徳,245.0,200701020607
4,2,2,ナチュラルウェーブ,牡4,57,藤岡佑介,2:37.7,3/4,**,5-5-5-4,39.9,6.3,4,464(+10),,,,[東] 藤沢和雄,山本英俊,110.0,200701020607
5,4,4,マイネルシーワ,牡3,54,梶晃啓,2:37.8,クビ,**,1-1-2-2,40.8,55.3,8,472(-2),,,,[東] 田村康仁,サラブレッドクラブ・ラフィアン,74.0,200701020607
6,8,10,マイティーサンダー,牡6,57,小林徹弥,2:38.5,4,**,3-3-3-4,41.2,5.0,3,542(+10),,,,[西] 宮徹,小川勲,,200701020607
7,7,7,メジロラスタバン,牡3,54,津村明秀,2:38.9,2.1/2,**,6-6-6-7,40.8,15.7,6,464(+2),,,,[東] 高木登,メジロ牧場,,200701020607
8,1,1,ブラックレディ,牝3,52,柴原央明,2:39.6,4,**,9-8-8-8,41.1,44.3,7,490(0),,,,[東] 浅野洋一,鳴田啓志,,200701020607
9,5,5,ラストアラシ,牡3,54,河北通,2:42.4,大,**,8-8-9-9,43.2,85.6,10,446(+8),,,,[東] 加賀武見,吉田昭一,,200701020607
10,3,3,ウィンディーロード,牡3,54,川島信二,2:45.4,大,**,10-10-10-10,44.1,55.7,9,514(-4),,,,[西] 崎山博樹,鈴木正一郎,,200701020607
