着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701010210
1,7,11,フミノサチヒメ,牝4,55,勝浦正樹,1:28.6,,**,9-9-6,35.0,6.2,3,454(+18),,,,[西] 西浦勝一,谷二,1094.8,200701010210
2,5,8,バクシンヒロイン,牝3,52,藤岡佑介,1:28.6,ハナ,**,6-6-6,35.2,4.8,2,422(+8),,,,[西] 田所秀孝,岸田勝宏,432.8,200701010210
3,4,6,ニシノツキカゲ,牡7,57,武幸四郎,1:28.7,3/4,**,2-2-1,35.8,11.6,5,490(+4),,,,[東] 杉浦宏昭,西山茂行,266.4,200701010210
4,8,13,ニチリンタカラ,牡5,57,柴山雄一,1:28.7,ハナ,**,5-3-3,35.5,26.8,7,506(+10),,,,[東] 加賀武見,岡田勇,160.0,200701010210
5,3,3,タニノウィンザー,牡3,54,福永祐一,1:28.8,クビ,**,10-10-10,35.0,27.7,8,462(+6),,,,[東] 池上昌弘,谷水雄三,105.0,200701010210
6,2,2,アサクサブラボー,セ4,57,柴田善臣,1:28.9,1/2,**,6-6-6,35.5,50.1,11,494(+13),,,,[東] 戸田博文,田原慶子,,200701010210
7,8,14,ヘヴンボーン,牡3,54,安藤勝己,1:29.1,1,**,3-3-3,35.9,2.3,1,514(-2),,,,[西] 山内研二,深見富朗,,200701010210
8,3,4,ダンシングボーイ,牡4,57,的場勇人,1:29.2,1/2,**,13-12-10,35.1,9.8,4,474(+12),,,,[東] 的場均,伊藤誠吉,,200701010210
9,4,5,トーアアーサー,牡3,54,秋山真一,1:29.2,クビ,**,3-3-3,36.0,40.1,10,444(-8),,,,[西] 平田修,東亜駿馬,,200701010210
10,7,12,ファッションモデル,牝3,52,宮崎光行,1:29.3,クビ,**,11-10-10,35.5,64.5,13,404(-4),,,,[地] 松本隆宏,市原輝夫,,200701010210
11,5,7,サクセスサーマル,牡3,54,藤田伸二,1:29.3,クビ,**,6-6-6,35.8,14.5,6,448(+4),,,,[東] 久保田貴,高嶋哲,,200701010210
12,6,10,ラッフィナータ,牝3,52,五十嵐冬,1:29.4,クビ,**,11-12-13,35.3,60.2,12,476(-10),,,,[地] 松本隆宏,門別敏朗,,200701010210
13,1,1,コクサイトップラヴ,セ5,57,津村明秀,1:29.9,3,**,1-1-2,37.1,29.0,9,476(+6),,,,[東] 岩戸孝樹,坂田行夫,,200701010210
14,6,9,キョウコマチ,牝4,55,小原義之,1:30.3,2.1/2,**,13-14-14,35.9,222.1,14,442(+14),,,,[西] 小原伊佐,長谷川光司,,200701010210
