着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200401010603
1,4,4,サイボーグ,牡2,54,五十嵐冬,0:58.3,,,6-4,34.0,4.5,3,466(0),,,,[西] 藤原英昭,太田美實,700.0,200401010603
2,6,7,サクセスドマーニ,牡2,54,藤田伸二,0:58.3,クビ,,2-2,34.4,2.3,1,484(0),,,,[西] 藤岡健一,高嶋哲,280.0,200401010603
3,2,2,スギノウルフ,牡2,54,横山典弘,0:58.3,アタマ,,8-8,33.6,11.6,5,460(0),,,,[東] 古賀史生,杉山美惠,180.0,200401010603
4,7,8,アラクリティ,牡2,54,勝浦正樹,0:58.9,3.1/2,,2-2,34.9,14.7,6,486(0),,,,[東] 石毛善彦,ロイヤルファーム,110.0,200401010603
5,3,3,エンドレステーマ,牡2,54,小野次郎,0:58.9,クビ,,5-4,34.8,28.3,9,468(0),,,,[東] 高松邦男,伊達秀和,70.0,200401010603
6,7,9,ブリッツケーニギン,牝2,54,本田優,0:59.1,1.1/4,,7-7,34.7,11.2,4,424(0),,,,[西] 昆貢,ローレルレーシング,,200401010603
7,1,1,シャーベットトーン,牡2,54,菊沢隆徳,0:59.1,ハナ,,9-9,34.1,19.1,7,506(0),,,,[東] 奥平真治,社台レースホース,,200401010603
8,8,10,テイエムサムライ,牡2,54,松永幹夫,0:59.1,クビ,,2-4,35.2,21.5,8,478(0),,,,[西] 新川恵,竹園正繼,,200401010603
9,8,11,ウインサウザー,牡2,54,和田竜二,0:59.3,1.1/4,,1-1,35.5,4.4,2,448(0),,,,[西] 山内研二,ウイン,,200401010603
10,5,5,セントレアナオキ,牡2,54,川島信二,1:00.3,6,,10-10,35.1,132.1,10,494(0),,,,[西] 安藤正敏,後藤繁樹,,200401010603
11,6,6,ホクザンビクトリー,牡2,54,松田大作,1:01.1,5,,10-10,35.8,142.2,11,484(0),,,,[西] 野元昭,木本弘孝,,200401010603
