着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805010503
1,3,5,エンジェルクィーン,牝3,54,松岡正海,1:41.1,,**,11-8,37.9,18.0,9,462(0),,,,[東] 小林常泰,松井三千年,500.0,200805010503
2,7,13,ベルスリーブ,牝3,54,横山典弘,1:41.2,1/2,**,3-3,38.5,2.5,1,482(-2),,,,[東] 萩原清,サンデーレーシング,200.0,200805010503
3,1,1,メジロフォーナ,牝3,54,田中勝春,1:41.5,1.3/4,**,1-1,39.1,14.0,6,508(-4),,,,[東] 栗田博憲,メジロ牧場,130.0,200805010503
4,2,3,ハセハリドワール,牝3,54,安藤光彰,1:42.1,3.1/2,**,8-7,39.1,16.9,8,450(-14),,,,[東] 菊川正達,ニットー商事,75.0,200805010503
5,7,12,セラマットパオ,牝3,54,大庭和弥,1:42.3,1.1/2,**,9-8,39.2,21.4,10,388(0),,,,[東] 西塚安夫,島田久,50.0,200805010503
6,6,11,ムーンストリート,牝3,53,田中博康,1:42.4,3/4,**,12-12,39.1,12.4,5,422(0),,,,[東] 後藤由之,星野壽市,,200805010503
7,8,14,デザートジョオー,牝3,54,吉田隼人,1:42.5,1/2,**,9-8,39.3,14.1,7,424(0),,,,[東] 高木登,松平正樹,,200805010503
8,5,8,ヨンハキッス,牝3,54,石橋脩,1:43.0,3,**,12-8,39.8,29.5,11,440(-2),,,,[東] 中川公成,三宅勝俊,,200805010503
9,5,9,サクラルミナス,牝3,51,草野太郎,1:43.1,クビ,**,15-13,39.5,154.8,14,416(+12),,,,[東] 伊藤圭三,さくらコマース,,200805010503
10,4,7,エアワルツ,牝3,54,蛯名正義,1:43.3,1.1/2,**,2-2,40.8,9.1,3,446(-4),,,,[東] 伊藤正徳,ラッキーフィールド,,200805010503
11,4,6,フローリスピース,牝3,54,勝浦正樹,1:43.4,1/2,**,12-13,39.7,12.1,4,452(-6),,,,[東] 戸田博文,臼田浩義,,200805010503
12,8,15,アルモニー,牝3,54,藤田伸二,1:43.4,クビ,**,6-6,40.5,4.4,2,458(-16),,,,[西] 松永幹夫,藤田孟司,,200805010503
13,2,2,キラリン,牝3,54,津村明秀,1:44.0,3.1/2,**,3-3,41.3,108.2,12,414(-8),,,,[東] 小笠倫弘,岡田牧雄,,200805010503
14,3,4,ブラウンロッジ,牝3,54,北村宏司,1:44.9,5,**,3-5,42.1,148.5,13,428(-4),,,,[東] 加藤和宏,キャピタルクラブ,,200805010503
15,6,10,アンジェラ,牝3,51,千葉直人,1:48.6,大,**,6-15,44.8,296.4,15,432(-4),,,,[東] 笹倉武久,田口廣,,200805010503
