着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705030806
1,6,12,カレンナサクラ,牝3,54,武士沢友,1:24.1,,**,10-10,35.8,7.6,4,444(+4),,,,[東] 保田一隆,北所直人,700.0,200705030806
2,4,7,メダイヨン,牡3,56,後藤浩輝,1:24.4,1.3/4,**,6-5,36.4,3.6,2,444(+4),,,,[東] 河野通文,浅田次郎,280.0,200705030806
3,5,10,キルシュブリューテ,牝3,54,穂苅寿彦,1:24.4,クビ,**,3-3,36.5,39.3,9,458(-2),,,,[東] 和田正道,ローレルレーシング,180.0,200705030806
4,2,3,アップルサイダー,牡3,56,江田照男,1:24.5,1/2,**,9-8,36.3,3.4,1,470(-4),,,,[東] 菅原泰夫,野崎宗信,110.0,200705030806
5,5,9,サウスヒューマー,牝3,51,田中博康,1:24.6,3/4,**,1-1,37.0,16.6,6,464(+4),,,,[東] 高橋祥泰,南波壽,70.0,200705030806
6,6,11,マイニングゴールド,牡3,56,小野次郎,1:24.8,1.1/2,**,3-3,36.9,17.6,7,454(-2),,,,[東] 伊藤圭三,泉俊二,,200705030806
7,7,15,ニシノクイック,牡3,56,御神本訓,1:25.0,1.1/2,**,8-7,36.9,15.2,5,472(-18),,,,[東] 上原博之,西山茂行,,200705030806
8,8,18,アイアムポセイドン,牡3,55,大野拓弥,1:25.0,ハナ,**,13-14,36.1,22.6,8,490(+2),,,,[東] 杉浦宏昭,堀紘一,,200705030806
9,3,6,タカラタロウ,牡3,56,村田一誠,1:25.2,3/4,**,2-2,37.4,47.8,10,470(+6),,,,[東] 田村康仁,村山義男,,200705030806
10,1,2,テイクマイアイズ,牝3,54,左海誠二,1:25.5,1.3/4,**,6-5,37.5,67.5,11,474(+6),,,,[東] 加藤征弘,小林けい子,,200705030806
11,7,13,ダノンマッハ,牡3,56,藤田伸二,1:25.8,1.3/4,**,15-15,36.6,4.4,3,504(-6),,,,[東] 戸田博文,ダノックス,,200705030806
12,4,8,エーシンエッティン,牝3,54,坂井英光,1:25.9,1/2,**,11-11,37.2,156.0,14,450(0),,,,[地] 藤村和生,古澤秋信,,200705030806
13,1,1,セントラルボーイ,牡3,56,横山義行,1:26.0,1/2,**,13-13,37.2,220.5,16,476(+2),,,,[東] 岩城博俊,玉井英夫,,200705030806
14,7,14,ウルトラソウル,牡3,56,吉田豊,1:26.1,3/4,**,16-15,37.0,101.7,12,464(0),,,,[東] 武市康男,天羽礼治牧場,,200705030806
15,8,17,エイティブライアン,牡3,56,的場直之,1:26.2,クビ,**,16-15,37.0,184.0,15,420(-1),,,,[地] 遠藤茂,葛西宣行,,200705030806
16,8,16,ニシノカムシン,牝3,54,吉田隼人,1:26.4,1.1/4,**,11-11,37.7,131.6,13,436(-2),,,,[東] 相沢郁,西山茂行,,200705030806
17,3,5,ソウレイ,牝3,51,的場勇人,1:27.0,3.1/2,**,3-8,38.8,252.0,17,430(+10),,,,[東] 沢峰次,国光正憲,,200705030806
18,2,4,シュガータイム,牝3,51,宮崎北斗,1:27.6,3.1/2,**,16-18,38.2,336.1,18,432(+4),,,,[東] 畠山重則,増田陽一,,200705030806
