着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701010709
1,6,6,ピースオブラヴ,牝5,55,池添謙一,1:48.3,,**,3-3-4-4,35.6,30.5,9,438(+20),,,,[西] 加藤敬二,橘八重子,1507.3,200701010709
2,4,4,ユキノマーメイド,牝4,55,鈴来直人,1:48.4,1/2,**,2-2-2-2,36.3,3.6,1,476(0),,,,[東] 増沢末夫,井上基之,597.8,200701010709
3,5,5,ハギノルチェーレ,牝3,52,岩田康誠,1:48.4,ハナ,**,5-8-10-10,35.2,4.0,2,484(+6),,,,[西] 松永幹夫,日隈良江,373.9,200701010709
4,2,2,ショートローブス,牡7,57,津村明秀,1:48.4,クビ,**,8-9-7-6,35.4,12.3,5,460(-4),,,,[東] 相沢郁,サンデーレーシング,220.0,200701010709
5,7,8,スズノオオゴン,牡4,57,藤田伸二,1:48.5,1/2,**,5-4-3-3,35.9,5.5,4,466(+6),,,,[東] 鈴木伸尋,小紫芳夫,148.0,200701010709
6,8,11,コーナーストーン,牡3,54,横山典弘,1:48.6,1/2,**,7-4-4-4,35.9,4.1,3,480(+2),,,,[東] 国枝栄,セゾンレースホース,,200701010709
7,3,3,フェスティヴナイト,牡5,57,北村友一,1:48.6,クビ,**,3-6-7-6,35.6,18.4,6,454(+4),,,,[東] 斎藤宏,臼井義太郎,,200701010709
8,1,1,ニシノアンサー,牡4,57,柴山雄一,1:48.8,1.1/2,**,1-1-1-1,37.7,20.1,7,486(+2),,,,[東] 水野貴広,西山茂行,,200701010709
9,8,10,マコトジョワイユー,牝5,55,秋山真一,1:48.8,ハナ,**,8-7-4-6,36.0,27.1,8,436(0),,,,[西] 橋本寿正,眞壁明,,200701010709
10,7,9,スリースピニング,セ6,57,勝浦正樹,1:48.9,クビ,**,10-9-7-6,35.9,30.8,10,436(-6),,,,[西] 西浦勝一,永井商事,,200701010709
11,6,7,レディキルシェ,牝5,55,藤岡佑介,1:48.9,ハナ,**,11-11-10-10,35.6,55.1,11,444(+20),,,,[西] 作田誠二,ロードホースクラブ,,200701010709
