着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805020210
1,8,16,ベルモントプロテア,牝4,55,後藤浩輝,1:24.7,,**,4-4,37.0,28.6,9,476(-8),,,,[西] 川村禎彦,ベルモントファーム,1870.6,200805020210
2,1,2,タイキシルバー,牡7,57,大庭和弥,1:24.7,クビ,**,9-8,36.5,12.5,6,504(-12),,,,[東] 清水美波,大樹ファーム,741.6,200805020210
3,7,14,ミスターモナルコス,牡4,57,吉田隼人,1:24.9,1,**,11-13,36.3,6.0,3,482(-2),,,,[西] 中竹和也,加藤守,465.8,200805020210
4,5,9,タンティモール,牝4,55,四位洋文,1:25.0,1/2,**,13-13,36.3,5.7,2,512(0),,,,[東] 奥平雅士,吉田和美,270.0,200805020210
5,2,3,アルヴィス,牝4,55,川田将雅,1:25.1,クビ,**,11-11,36.6,2.7,1,514(+4),,,,[西] 角居勝彦,キャロットファーム,183.0,200805020210
6,1,1,ビコージェネラル,牡5,57,内田博幸,1:25.3,1,**,8-8,37.1,7.2,4,494(+4),,,,[東] 萩原清,レジェンド,,200805020210
7,3,5,ブリッコーネ,牡7,57,石神深一,1:25.3,クビ,**,1-1,37.9,92.8,13,492(-2),,,,[西] 友道康夫,金子真人ホールディングス,,200805020210
8,3,6,ソルジャーズソング,牡6,57,松岡正海,1:25.4,クビ,**,2-2,37.9,12.5,5,508(-4),,,,[西] 鮫島一歩,サンデーレーシング,,200805020210
9,4,7,カシノエスケイプ,牝5,55,大下智,1:25.4,クビ,**,13-13,36.7,21.7,8,498(+2),,,,[西] 梅内忍,柏木務,,200805020210
10,5,10,スズカフォイル,牝6,55,田中剛,1:25.5,クビ,**,7-6,37.4,88.9,12,450(-6),,,,[西] 橋田満,永井啓弍,,200805020210
11,7,13,プリンスコウベ,牡7,57,郷原洋司,1:25.9,2.1/2,**,9-10,37.6,82.5,11,524(+2),,,,[西] 柴田光陽,渡辺重夫,,200805020210
12,8,15,ジョウノデイリー,牡8,57,武士沢友,1:25.9,ハナ,**,2-2,38.4,160.6,15,508(+4),,,,[西] 平田修,小川義勝,,200805020210
13,6,11,グランパティシエ,セ7,57,吉永護,1:25.9,アタマ,**,16-16,36.9,180.7,16,490(-10),,,,[西] 福永甲,サンデーレーシング,,200805020210
14,4,8,アクセルホッパー,牡4,57,穂苅寿彦,1:25.9,クビ,**,13-11,37.4,36.2,10,478(+2),,,,[東] 中島敏文,内藤好江,,200805020210
15,2,4,ハーベストシーズン,牝5,55,田中勝春,1:26.1,1.1/4,**,4-4,38.3,13.3,7,526(-14),,,,[西] 庄野靖志,渡邊隆,,200805020210
16,6,12,ミキノモナコ,牝4,55,田面木博,1:26.7,3.1/2,**,4-6,38.7,113.5,14,454(-2),,,,[東] 保田一隆,谷口久和,,200805020210
