着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703020111
1,8,10,クランエンブレム,牡3,54,松岡正海,1:46.0,,**,3-4-5-3,34.2,9.5,6,498(+2),,,,[東] 手塚貴久,サンデーレーシング,1509.4,200703020111
2,4,4,ホクトスルタン,牡3,54,中舘英二,1:46.2,1,**,1-1-1-1,34.9,5.4,4,490(+10),,,,[東] 加藤和宏,布施壽賀子,598.4,200703020111
3,6,6,リメインオブザサン,牡4,57,後藤浩輝,1:46.4,1.1/2,**,6-6-5-6,34.5,4.2,2,480(-18),,,,[西] 池江泰寿,サンデーレーシング,374.2,200703020111
4,7,8,ダイワセレクション,牡7,57,吉田隼人,1:46.7,1.3/4,**,2-2-2-2,35.3,64.3,10,510(+24),,,,[東] 二ノ宮敬,大城敬三,220.0,200703020111
5,7,9,ヤナギムシ,牡8,57,岩部純二,1:46.7,クビ,**,6-6-5-6,34.9,16.3,7,500(+2),,,,[東] 和田正道,井口莞爾,148.0,200703020111
6,6,7,スルーレート,牝5,55,高橋智大,1:46.8,1/2,**,3-2-3-3,35.2,89.4,11,448(-10),,,,[東] 大久保洋,キャロットファーム,,200703020111
7,3,3,モエレフィールド,牡4,57,吉永護,1:46.9,1/2,**,8-8-8-8,34.8,9.5,5,504(0),,,,[東] 中野栄治,齋藤實,,200703020111
8,8,11,シベリアンバード,牡3,54,田中勝春,1:46.9,クビ,**,3-4-3-3,35.3,5.0,3,478(-2),,,,[東] 柴崎勇,藤田与志男,,200703020111
9,2,2,エフティイカロス,牡3,54,蛯名正義,1:47.1,1,**,10-10-10-10,34.9,3.6,1,464(-6),,,,[東] 矢野進,吉野文雄,,200703020111
10,5,5,エアフォルツァ,牡5,57,柴田善臣,1:47.3,1.1/4,**,8-8-8-8,35.2,24.5,8,462(-10),,,,[東] 伊藤正徳,ラッキーフィールド,,200703020111
11,1,1,オンワードハヤテ,牡7,57,小野次郎,1:47.4,クビ,**,11-11-11-11,34.7,60.9,9,496(-14),,,,[東] 沢峰次,オンワード牧場,,200703020111
