1,3,11.9,200401020708
2,8,14.4,200401020708
3,4,6.4,200401020708
4,11,2.1,200401020708
5,5,8.4,200401020708
6,12,5.0,200401020708
7,2,87.4,200401020708
8,1,34.0,200401020708
9,6,22.2,200401020708
10,9,29.3,200401020708
11,10,192.7,200401020708
12,7,35.7,200401020708
1,2,6.7,200401020709
2,10,5.9,200401020709
3,14,104.2,200401020709
4,13,25.1,200401020709
5,6,47.5,200401020709
6,11,11.5,200401020709
7,3,3.7,200401020709
8,1,3.0,200401020709
9,12,178.2,200401020709
10,9,8.3,200401020709
11,5,72.8,200401020709
12,8,30.9,200401020709
13,4,124.3,200401020709
14,7,157.1,200401020709
1,9,7.4,200401020710
2,4,15.3,200401020710
3,7,22.0,200401020710
4,2,5.0,200401020710
5,8,164.7,200401020710
6,3,9.2,200401020710
7,1,86.8,200401020710
8,14,19.4,200401020710
9,13,4.7,200401020710
10,5,147.5,200401020710
11,6,38.3,200401020710
12,15,2.7,200401020710
13,11,113.4,200401020710
14,12,58.0,200401020710
15,10,130.0,200401020710
1,6,7.3,200401020711
2,3,3.5,200401020711
3,2,12.8,200401020711
4,11,17.4,200401020711
5,9,152.2,200401020711
6,5,7.1,200401020711
7,7,80.0,200401020711
8,12,11.5,200401020711
9,8,6.2,200401020711
10,1,13.2,200401020711
11,4,5.6,200401020711
12,14,61.9,200401020711
13,10,223.1,200401020711
14,13,41.6,200401020711
1,8,3.8,200401020712
2,4,2.7,200401020712
3,5,7.1,200401020712
4,1,7.6,200401020712
5,10,12.8,200401020712
6,7,37.1,200401020712
7,3,8.8,200401020712
8,11,31.8,200401020712
9,2,48.7,200401020712
10,9,18.8,200401020712
11,13,187.0,200401020712
12,6,55.6,200401020712
13,12,67.0,200401020712
14,14,263.5,200401020712
1,5,4.4,200401020801
2,11,2.3,200401020801
3,10,10.0,200401020801
4,7,4.2,200401020801
5,1,6.4,200401020801
6,4,159.6,200401020801
7,2,141.5,200401020801
8,3,35.1,200401020801
9,6,31.9,200401020801
10,13,167.3,200401020801
11,8,168.2,200401020801
12,14,45.1,200401020801
除,9,---,200401020801
取,12,---,200401020801
1,5,3.2,200401020802
2,11,6.4,200401020802
3,6,4.1,200401020802
4,2,36.9,200401020802
5,3,39.8,200401020802
6,10,8.3,200401020802
7,8,32.3,200401020802
8,12,148.6,200401020802
9,13,8.7,200401020802
10,4,10.2,200401020802
11,9,10.0,200401020802
12,1,87.9,200401020802
中,7,60.5,200401020802
1,9,37.0,200401020803
2,10,2.1,200401020803
3,8,12.3,200401020803
4,11,3.1,200401020803
5,5,6.6,200401020803
6,2,8.9,200401020803
7,6,75.2,200401020803
8,4,36.0,200401020803
9,12,17.9,200401020803
10,7,420.6,200401020803
11,1,148.2,200401020803
12,3,234.5,200401020803
1,2,2.7,200401020804
2,11,2.2,200401020804
3,3,73.7,200401020804
4,8,40.0,200401020804
5,4,16.2,200401020804
6,6,52.3,200401020804
7,1,5.0,200401020804
8,13,99.0,200401020804
9,10,125.2,200401020804
10,7,80.9,200401020804
11,9,38.2,200401020804
取,5,---,200401020804
中,12,13.4,200401020804
1,9,17.9,200401020805
2,8,44.9,200401020805
3,15,25.1,200401020805
4,3,5.5,200401020805
5,1,16.2,200401020805
6,5,38.8,200401020805
7,7,28.9,200401020805
7,12,16.7,200401020805
9,2,63.6,200401020805
10,10,2.6,200401020805
11,4,3.2,200401020805
12,11,328.9,200401020805
13,13,245.6,200401020805
14,16,22.5,200401020805
15,14,34.1,200401020805
16,6,405.8,200401020805
1,5,2.8,200401020806
2,12,11.4,200401020806
3,3,5.2,200401020806
4,7,9.0,200401020806
5,4,11.3,200401020806
6,10,3.4,200401020806
7,8,131.0,200401020806
8,9,9.7,200401020806
9,2,207.2,200401020806
10,1,310.0,200401020806
11,6,94.0,200401020806
12,11,132.0,200401020806
1,1,1.4,200401020807
2,4,6.2,200401020807
3,7,39.7,200401020807
4,2,22.8,200401020807
5,5,7.2,200401020807
6,13,32.8,200401020807
7,11,57.8,200401020807
8,6,44.8,200401020807
9,12,41.8,200401020807
10,9,10.0,200401020807
11,3,239.7,200401020807
12,8,200.6,200401020807
13,10,164.1,200401020807
1,7,1.5,200401020808
2,6,8.5,200401020808
3,13,29.1,200401020808
4,9,8.4,200401020808
5,5,21.2,200401020808
6,10,50.6,200401020808
7,12,21.3,200401020808
8,2,22.2,200401020808
9,1,20.6,200401020808
10,14,9.5,200401020808
11,3,169.5,200401020808
12,16,59.7,200401020808
13,11,194.5,200401020808
14,8,149.6,200401020808
15,15,212.8,200401020808
16,4,297.1,200401020808
1,5,8.8,200401020809
2,12,3.8,200401020809
3,11,2.8,200401020809
4,7,21.8,200401020809
5,10,10.9,200401020809
6,3,4.7,200401020809
7,8,17.1,200401020809
8,2,72.3,200401020809
9,9,53.8,200401020809
10,6,14.3,200401020809
11,4,61.8,200401020809
12,1,102.3,200401020809
13,13,172.6,200401020809
1,15,1.7,200401020810
2,2,7.8,200401020810
3,4,17.7,200401020810
4,1,12.5,200401020810
5,9,12.4,200401020810
6,11,21.8,200401020810
7,6,305.9,200401020810
8,7,19.7,200401020810
9,3,9.3,200401020810
10,16,20.7,200401020810
11,5,281.7,200401020810
12,13,22.2,200401020810
13,8,315.9,200401020810
14,10,114.9,200401020810
15,12,184.7,200401020810
16,14,346.5,200401020810
1,7,2.6,200401020811
2,1,9.2,200401020811
3,2,6.1,200401020811
4,10,60.2,200401020811
5,9,52.1,200401020811
6,8,15.3,200401020811
7,6,86.4,200401020811
8,4,125.1,200401020811
9,12,15.4,200401020811
10,5,10.4,200401020811
11,3,12.7,200401020811
12,11,13.1,200401020811
13,13,5.6,200401020811
1,12,5.3,200401020812
2,2,3.0,200401020812
3,7,9.8,200401020812
4,1,29.6,200401020812
5,13,32.6,200401020812
6,3,5.0,200401020812
7,5,17.8,200401020812
8,14,48.5,200401020812
9,10,12.8,200401020812
10,9,5.2,200401020812
11,4,196.5,200401020812
12,8,197.5,200401020812
13,11,106.1,200401020812
14,6,92.8,200401020812
1,4,16.3,200402010101
2,1,2.8,200402010101
3,8,14.8,200402010101
4,5,35.5,200402010101
5,2,1.4,200402010101
6,7,28.1,200402010101
7,3,128.0,200402010101
8,6,30.0,200402010101
1,4,1.3,200402010102
2,1,7.5,200402010102
3,5,26.1,200402010102
4,7,12.6,200402010102
5,3,5.3,200402010102
6,2,51.4,200402010102
7,8,53.0,200402010102
8,6,41.3,200402010102
1,11,4.1,200402010103
2,4,12.0,200402010103
3,7,8.6,200402010103
4,9,5.5,200402010103
5,3,3.3,200402010103
6,2,5.3,200402010103
7,8,26.6,200402010103
8,10,13.6,200402010103
9,1,80.9,200402010103
10,5,63.2,200402010103
11,6,70.5,200402010103
1,6,2.3,200402010104
2,2,11.5,200402010104
3,12,38.2,200402010104
4,8,14.5,200402010104
5,1,6.1,200402010104
6,7,52.2,200402010104
7,4,10.7,200402010104
8,9,3.7,200402010104
9,3,117.7,200402010104
10,11,49.5,200402010104
11,10,36.0,200402010104
12,5,25.9,200402010104
1,9,2.6,200402010105
2,3,6.2,200402010105
3,1,2.3,200402010105
4,5,27.5,200402010105
5,6,10.8,200402010105
6,8,17.7,200402010105
7,2,22.4,200402010105
8,4,42.2,200402010105
9,7,24.6,200402010105
1,3,15.5,200402010106
2,11,6.5,200402010106
3,8,29.8,200402010106
4,2,4.3,200402010106
5,6,30.8,200402010106
6,1,4.9,200402010106
7,7,33.4,200402010106
8,9,37.6,200402010106
9,4,13.5,200402010106
10,10,2.9,200402010106
11,12,13.8,200402010106
12,5,87.0,200402010106
1,6,2.7,200402010107
2,4,7.7,200402010107
3,5,75.5,200402010107
4,7,49.1,200402010107
5,1,44.9,200402010107
6,11,17.7,200402010107
7,3,14.1,200402010107
8,10,27.8,200402010107
9,12,3.4,200402010107
10,2,10.6,200402010107
11,8,6.2,200402010107
取,9,---,200402010107
1,8,4.5,200402010108
2,10,2.2,200402010108
3,7,21.5,200402010108
4,13,92.6,200402010108
5,6,7.8,200402010108
6,11,21.6,200402010108
7,1,54.0,200402010108
8,4,49.7,200402010108
9,2,7.1,200402010108
10,3,94.1,200402010108
11,12,33.6,200402010108
12,5,10.2,200402010108
13,9,19.6,200402010108
1,2,5.7,200402010109
2,9,11.3,200402010109
3,1,9.7,200402010109
4,11,5.3,200402010109
5,6,11.8,200402010109
6,10,21.8,200402010109
7,8,78.1,200402010109
8,7,2.1,200402010109
9,13,183.0,200402010109
10,5,87.6,200402010109
11,4,51.7,200402010109
12,3,29.2,200402010109
13,12,57.2,200402010109
1,9,4.0,200402010110
2,8,3.5,200402010110
3,1,6.1,200402010110
4,4,12.1,200402010110
5,2,7.0,200402010110
6,3,4.1,200402010110
7,6,58.4,200402010110
8,5,14.2,200402010110
9,7,80.1,200402010110
1,9,14.6,200402010111
2,7,3.6,200402010111
3,4,10.7,200402010111
4,2,26.4,200402010111
5,1,2.5,200402010111
6,5,8.2,200402010111
7,6,8.4,200402010111
8,10,23.3,200402010111
9,3,27.4,200402010111
10,8,16.5,200402010111
1,5,6.6,200402010112
2,2,10.0,200402010112
3,7,8.3,200402010112
4,6,12.0,200402010112
5,8,16.0,200402010112
6,9,165.1,200402010112
7,3,35.7,200402010112
8,10,9.1,200402010112
9,11,32.4,200402010112
10,1,1.9,200402010112
11,4,108.8,200402010112
12,13,121.0,200402010112
13,12,50.7,200402010112
1,6,2.2,200402010201
2,8,2.6,200402010201
3,7,8.9,200402010201
4,2,7.8,200402010201
5,4,29.8,200402010201
6,3,24.8,200402010201
7,5,55.2,200402010201
8,1,10.3,200402010201
1,3,5.1,200402010202
2,2,2.2,200402010202
3,8,7.3,200402010202
4,1,9.7,200402010202
5,7,43.7,200402010202
6,9,6.0,200402010202
7,10,133.0,200402010202
8,5,77.7,200402010202
9,6,6.8,200402010202
10,4,153.8,200402010202
1,8,4.0,200402010203
2,2,2.3,200402010203
3,11,49.8,200402010203
4,1,39.0,200402010203
5,3,16.4,200402010203
6,5,5.7,200402010203
7,10,29.5,200402010203
8,7,17.7,200402010203
9,4,6.2,200402010203
10,9,24.0,200402010203
11,6,113.8,200402010203
1,4,3.3,200402010204
2,9,8.3,200402010204
3,5,6.2,200402010204
4,10,4.7,200402010204
5,8,6.9,200402010204
6,2,8.8,200402010204
7,7,23.2,200402010204
8,6,293.6,200402010204
9,3,10.3,200402010204
10,13,43.3,200402010204
11,11,152.3,200402010204
12,1,152.7,200402010204
13,12,35.1,200402010204
1,1,3.0,200402010205
2,4,3.9,200402010205
3,8,5.4,200402010205
4,3,31.9,200402010205
5,2,47.4,200402010205
6,7,2.6,200402010205
7,5,25.4,200402010205
8,6,65.1,200402010205
1,8,1.8,200402010206
2,12,41.4,200402010206
3,3,55.8,200402010206
4,5,23.8,200402010206
5,11,92.1,200402010206
6,2,5.5,200402010206
7,4,4.0,200402010206
8,10,16.9,200402010206
9,9,82.4,200402010206
10,7,19.2,200402010206
11,1,135.9,200402010206
12,13,61.4,200402010206
中,6,30.8,200402010206
1,2,3.0,200402010207
2,7,3.6,200402010207
3,11,17.8,200402010207
4,5,36.3,200402010207
5,6,4.0,200402010207
6,12,16.5,200402010207
7,10,250.5,200402010207
8,3,73.2,200402010207
9,4,107.7,200402010207
10,8,14.7,200402010207
11,1,19.1,200402010207
12,9,8.5,200402010207
1,8,4.1,200402010208
2,4,3.8,200402010208
3,6,3.6,200402010208
4,11,5.9,200402010208
5,10,12.3,200402010208
6,7,33.7,200402010208
7,2,27.0,200402010208
8,9,43.0,200402010208
9,3,52.5,200402010208
10,1,22.5,200402010208
11,13,19.7,200402010208
12,12,84.7,200402010208
13,5,65.1,200402010208
1,4,3.3,200402010209
2,7,58.7,200402010209
3,3,7.7,200402010209
4,8,5.4,200402010209
5,13,14.0,200402010209
6,16,79.7,200402010209
7,1,28.9,200402010209
8,5,27.4,200402010209
9,14,58.8,200402010209
10,2,11.8,200402010209
11,15,18.6,200402010209
12,9,44.8,200402010209
13,6,47.6,200402010209
14,11,120.8,200402010209
15,10,10.7,200402010209
16,12,5.8,200402010209
1,10,19.5,200402010210
2,2,26.6,200402010210
3,4,16.9,200402010210
4,14,22.3,200402010210
5,5,4.1,200402010210
6,3,61.0,200402010210
7,1,6.1,200402010210
8,7,13.9,200402010210
9,11,12.2,200402010210
10,13,5.5,200402010210
11,9,6.5,200402010210
12,12,32.3,200402010210
13,8,8.9,200402010210
14,6,52.4,200402010210
1,9,10.1,200402010211
2,14,10.6,200402010211
3,15,19.2,200402010211
4,2,48.5,200402010211
5,11,13.0,200402010211
6,8,3.3,200402010211
7,13,2.4,200402010211
8,1,310.0,200402010211
9,12,11.2,200402010211
10,10,31.3,200402010211
11,7,38.7,200402010211
12,6,56.7,200402010211
13,5,32.3,200402010211
14,3,240.7,200402010211
15,4,199.3,200402010211
1,7,22.0,200402010212
2,2,10.1,200402010212
3,12,6.4,200402010212
4,5,1.8,200402010212
5,9,8.3,200402010212
6,8,7.5,200402010212
7,4,13.3,200402010212
8,11,41.9,200402010212
9,6,312.9,200402010212
10,1,60.2,200402010212
11,3,150.2,200402010212
12,10,97.1,200402010212
1,3,38.3,200402010301
2,5,5.9,200402010301
3,10,22.8,200402010301
4,12,5.2,200402010301
5,7,61.2,200402010301
6,6,7.2,200402010301
7,9,100.9,200402010301
8,1,8.6,200402010301
9,2,132.2,200402010301
10,4,2.4,200402010301
11,8,14.7,200402010301
12,11,14.5,200402010301
1,10,1.4,200402010302
2,7,27.9,200402010302
3,6,21.0,200402010302
4,1,33.2,200402010302
5,3,56.4,200402010302
6,11,99.3,200402010302
7,8,47.9,200402010302
8,2,4.1,200402010302
9,4,17.9,200402010302
10,12,11.9,200402010302
11,9,411.4,200402010302
12,5,94.7,200402010302
1,15,3.5,200402010303
2,9,12.9,200402010303
3,8,3.8,200402010303
4,1,12.9,200402010303
5,6,6.7,200402010303
6,5,12.5,200402010303
7,14,11.8,200402010303
8,11,12.9,200402010303
9,13,9.6,200402010303
10,7,103.8,200402010303
11,16,142.7,200402010303
12,3,62.8,200402010303
13,4,120.1,200402010303
14,12,199.5,200402010303
15,2,82.2,200402010303
16,10,81.1,200402010303
1,1,2.1,200402010304
2,14,13.4,200402010304
3,12,49.8,200402010304
4,10,13.2,200402010304
5,2,6.5,200402010304
6,6,7.5,200402010304
7,7,29.4,200402010304
8,9,23.8,200402010304
9,8,22.5,200402010304
10,4,71.0,200402010304
11,11,147.1,200402010304
12,5,247.9,200402010304
13,3,35.2,200402010304
14,13,6.5,200402010304
1,8,6.1,200402010305
2,7,47.8,200402010305
3,6,16.2,200402010305
4,4,4.0,200402010305
5,10,98.8,200402010305
6,3,14.3,200402010305
7,2,5.8,200402010305
8,11,37.2,200402010305
9,1,2.5,200402010305
10,12,23.2,200402010305
11,5,18.6,200402010305
12,9,102.3,200402010305
1,5,6.6,200402010306
2,9,14.0,200402010306
3,1,3.6,200402010306
4,6,10.8,200402010306
5,12,33.6,200402010306
6,2,5.6,200402010306
7,10,7.5,200402010306
8,8,24.7,200402010306
9,3,38.8,200402010306
10,11,67.1,200402010306
11,7,4.2,200402010306
12,4,82.1,200402010306
1,8,2.5,200402010307
2,9,3.0,200402010307
3,4,7.3,200402010307
4,6,49.7,200402010307
5,11,9.7,200402010307
6,10,34.1,200402010307
7,1,83.9,200402010307
8,2,20.0,200402010307
9,12,13.4,200402010307
10,7,33.8,200402010307
11,5,89.3,200402010307
12,3,14.6,200402010307
13,13,136.0,200402010307
1,11,7.2,200402010308
2,12,52.4,200402010308
3,6,15.3,200402010308
4,8,2.8,200402010308
5,3,6.4,200402010308
6,2,6.2,200402010308
7,9,43.5,200402010308
8,1,45.6,200402010308
9,10,3.4,200402010308
10,4,83.1,200402010308
11,7,172.7,200402010308
12,5,65.3,200402010308
1,8,3.2,200402010309
2,5,3.0,200402010309
3,9,30.5,200402010309
4,6,8.7,200402010309
5,4,54.6,200402010309
6,11,22.3,200402010309
7,10,11.0,200402010309
8,13,9.9,200402010309
9,1,8.6,200402010309
10,7,78.9,200402010309
11,2,19.1,200402010309
12,3,31.3,200402010309
13,12,72.3,200402010309
1,2,4.4,200402010310
2,5,16.2,200402010310
3,7,8.2,200402010310
4,6,5.2,200402010310
5,4,13.3,200402010310
6,9,2.5,200402010310
7,10,110.4,200402010310
8,3,9.8,200402010310
9,1,202.6,200402010310
10,8,12.7,200402010310
1,4,1.6,200402010311
2,3,4.5,200402010311
3,6,6.5,200402010311
4,9,109.3,200402010311
5,2,67.3,200402010311
6,5,75.8,200402010311
7,10,114.4,200402010311
8,11,33.0,200402010311
9,1,6.9,200402010311
10,8,27.3,200402010311
11,7,138.9,200402010311
1,6,2.7,200402010312
2,10,4.8,200402010312
3,1,4.1,200402010312
4,3,14.0,200402010312
5,7,53.1,200402010312
6,5,7.7,200402010312
7,2,98.2,200402010312
8,9,19.9,200402010312
9,4,7.3,200402010312
10,8,34.9,200402010312
1,6,3.3,200402010401
2,4,3.2,200402010401
3,8,6.8,200402010401
4,2,10.2,200402010401
5,5,80.8,200402010401
6,7,25.9,200402010401
7,11,6.4,200402010401
8,10,11.2,200402010401
9,9,24.5,200402010401
10,3,149.4,200402010401
11,12,62.6,200402010401
12,1,24.2,200402010401
1,10,1.4,200402010402
2,2,15.8,200402010402
3,3,19.6,200402010402
4,4,11.9,200402010402
5,9,34.4,200402010402
6,1,11.6,200402010402
7,8,17.6,200402010402
8,7,47.1,200402010402
9,5,142.0,200402010402
10,6,5.6,200402010402
1,7,2.0,200402010403
2,15,6.1,200402010403
3,6,9.7,200402010403
4,4,97.1,200402010403
5,9,34.2,200402010403
6,12,69.6,200402010403
7,16,11.3,200402010403
8,13,99.7,200402010403
9,5,17.9,200402010403
10,3,141.5,200402010403
11,14,302.0,200402010403
12,11,100.5,200402010403
13,8,33.6,200402010403
14,10,39.3,200402010403
15,1,7.4,200402010403
16,2,13.3,200402010403
1,5,7.5,200402010404
2,8,12.9,200402010404
3,11,43.5,200402010404
4,4,16.5,200402010404
5,7,15.2,200402010404
6,9,7.4,200402010404
7,10,5.4,200402010404
8,3,23.2,200402010404
9,6,5.1,200402010404
10,1,21.0,200402010404
11,2,56.2,200402010404
12,12,3.5,200402010404
1,2,5.1,200402010405
2,5,7.1,200402010405
3,4,4.2,200402010405
4,7,5.9,200402010405
5,6,3.6,200402010405
6,8,42.1,200402010405
7,9,15.3,200402010405
8,1,22.7,200402010405
9,3,143.8,200402010405
10,10,9.7,200402010405
1,13,4.2,200402010406
2,8,1.7,200402010406
3,7,5.6,200402010406
4,11,19.2,200402010406
5,6,62.9,200402010406
6,9,146.9,200402010406
7,4,74.3,200402010406
8,2,30.3,200402010406
9,12,21.1,200402010406
10,3,33.3,200402010406
11,1,28.9,200402010406
12,5,65.1,200402010406
取,10,---,200402010406
1,1,32.0,200402010407
2,10,3.2,200402010407
3,7,2.2,200402010407
4,5,29.7,200402010407
5,2,38.9,200402010407
6,6,16.0,200402010407
7,8,7.0,200402010407
8,11,9.0,200402010407
9,3,29.2,200402010407
10,9,19.6,200402010407
11,4,254.7,200402010407
1,4,2.9,200402010408
2,5,26.3,200402010408
3,7,54.4,200402010408
4,12,41.0,200402010408
5,1,2.5,200402010408
6,2,65.1,200402010408
7,11,6.4,200402010408
8,3,6.7,200402010408
9,9,26.5,200402010408
10,13,21.1,200402010408
11,10,88.2,200402010408
12,8,129.5,200402010408
13,6,58.8,200402010408
1,2,5.9,200402010409
2,13,18.6,200402010409
3,8,55.3,200402010409
4,10,4.6,200402010409
5,12,41.5,200402010409
6,11,4.9,200402010409
7,5,5.1,200402010409
8,1,40.3,200402010409
9,6,11.6,200402010409
10,9,34.0,200402010409
11,7,90.0,200402010409
12,3,4.4,200402010409
13,4,100.7,200402010409
1,6,3.5,200402010410
2,12,21.9,200402010410
3,13,5.1,200402010410
4,3,40.7,200402010410
5,8,16.7,200402010410
6,4,6.8,200402010410
7,5,19.6,200402010410
8,9,163.3,200402010410
9,11,10.3,200402010410
10,2,4.6,200402010410
11,7,9.0,200402010410
12,1,210.8,200402010410
13,10,64.7,200402010410
1,3,3.5,200402010411
2,1,45.1,200402010411
3,9,3.7,200402010411
4,7,4.9,200402010411
5,5,13.6,200402010411
6,6,74.5,200402010411
7,12,72.8,200402010411
8,4,7.9,200402010411
9,8,127.3,200402010411
10,10,8.2,200402010411
11,2,20.9,200402010411
12,13,66.9,200402010411
13,11,17.0,200402010411
1,5,2.0,200402010412
2,7,4.6,200402010412
3,9,6.5,200402010412
4,10,31.9,200402010412
5,2,10.2,200402010412
6,8,13.3,200402010412
7,11,20.1,200402010412
8,3,28.0,200402010412
9,4,44.8,200402010412
10,1,50.6,200402010412
11,6,21.4,200402010412
1,6,1.3,200402010501
2,2,15.5,200402010501
3,7,5.3,200402010501
4,9,6.1,200402010501
5,4,21.5,200402010501
6,8,66.0,200402010501
7,1,58.1,200402010501
8,3,72.4,200402010501
9,5,152.4,200402010501
1,10,2.4,200402010502
2,4,4.8,200402010502
3,8,14.9,200402010502
4,2,19.0,200402010502
5,1,16.2,200402010502
6,6,27.3,200402010502
7,7,102.7,200402010502
8,9,50.2,200402010502
9,5,8.1,200402010502
10,3,4.1,200402010502
11,11,55.1,200402010502
1,10,1.3,200402010503
2,3,10.3,200402010503
3,1,30.4,200402010503
4,4,4.6,200402010503
5,8,13.7,200402010503
6,6,36.6,200402010503
7,7,48.5,200402010503
8,2,45.6,200402010503
9,9,63.3,200402010503
中,5,46.1,200402010503
1,3,8.0,200402010504
2,10,6.2,200402010504
3,1,2.6,200402010504
4,5,4.1,200402010504
5,4,5.8,200402010504
6,6,10.6,200402010504
7,9,50.6,200402010504
8,8,20.8,200402010504
9,7,49.7,200402010504
10,2,161.0,200402010504
1,12,14.4,200402010505
2,10,122.4,200402010505
3,2,8.3,200402010505
4,8,8.4,200402010505
5,11,37.1,200402010505
6,5,5.3,200402010505
7,13,144.2,200402010505
8,3,1.9,200402010505
9,9,12.7,200402010505
10,4,267.1,200402010505
11,6,63.9,200402010505
12,1,19.6,200402010505
13,7,28.0,200402010505
1,3,5.6,200402010506
2,5,2.1,200402010506
3,1,60.3,200402010506
4,2,31.6,200402010506
5,6,11.8,200402010506
6,4,73.0,200402010506
7,7,15.6,200402010506
8,8,2.9,200402010506
9,9,17.0,200402010506
1,7,17.3,200402010507
2,11,1.6,200402010507
3,12,12.9,200402010507
4,10,26.8,200402010507
5,2,21.0,200402010507
6,1,3.7,200402010507
7,5,47.5,200402010507
8,9,177.8,200402010507
9,13,82.0,200402010507
10,3,35.5,200402010507
11,6,42.9,200402010507
12,8,17.0,200402010507
13,4,239.9,200402010507
1,10,1.5,200402010508
2,7,5.1,200402010508
3,1,49.9,200402010508
4,2,21.8,200402010508
5,3,37.9,200402010508
6,8,61.1,200402010508
7,5,17.2,200402010508
8,11,25.4,200402010508
9,12,118.3,200402010508
10,9,129.4,200402010508
11,4,5.1,200402010508
12,6,222.9,200402010508
1,3,3.8,200402010509
2,9,1.7,200402010509
3,8,13.9,200402010509
4,10,18.6,200402010509
5,2,290.1,200402010509
6,5,20.7,200402010509
7,12,36.4,200402010509
8,11,18.2,200402010509
9,13,85.7,200402010509
10,4,263.1,200402010509
11,1,11.4,200402010509
12,6,29.0,200402010509
13,7,98.9,200402010509
1,8,8.8,200402010510
2,12,16.6,200402010510
3,4,125.1,200402010510
4,2,3.3,200402010510
5,6,2.9,200402010510
6,3,9.9,200402010510
7,5,100.4,200402010510
8,7,9.1,200402010510
9,10,7.5,200402010510
10,1,64.8,200402010510
11,13,24.4,200402010510
12,11,51.3,200402010510
13,9,107.5,200402010510
14,14,397.6,200402010510
1,11,5.6,200402010511
2,10,2.1,200402010511
3,12,85.0,200402010511
4,5,82.8,200402010511
5,8,4.6,200402010511
6,7,84.8,200402010511
7,9,107.9,200402010511
8,1,48.7,200402010511
9,2,15.1,200402010511
10,6,8.8,200402010511
11,3,43.6,200402010511
12,4,8.0,200402010511
1,8,6.2,200402010512
2,7,5.1,200402010512
3,9,3.7,200402010512
4,3,4.1,200402010512
5,2,17.9,200402010512
6,5,5.9,200402010512
7,10,202.8,200402010512
8,11,62.2,200402010512
9,6,89.9,200402010512
10,4,7.8,200402010512
11,1,101.8,200402010512
1,5,16.8,200402010601
2,6,1.2,200402010601
3,2,25.0,200402010601
4,3,55.3,200402010601
5,8,45.1,200402010601
6,7,8.0,200402010601
7,1,6.0,200402010601
8,4,124.8,200402010601
1,5,5.9,200402010602
2,8,1.7,200402010602
3,1,25.1,200402010602
4,7,54.4,200402010602
5,9,7.1,200402010602
6,4,12.8,200402010602
7,6,163.2,200402010602
8,2,5.1,200402010602
9,3,206.9,200402010602
1,9,2.2,200402010603
2,7,5.4,200402010603
3,10,83.2,200402010603
4,8,9.5,200402010603
5,6,7.2,200402010603
6,2,13.2,200402010603
7,11,53.0,200402010603
8,4,6.9,200402010603
9,1,17.9,200402010603
10,5,91.6,200402010603
11,3,16.0,200402010603
1,12,2.9,200402010604
2,9,6.7,200402010604
3,5,10.6,200402010604
4,15,18.6,200402010604
5,6,10.0,200402010604
6,3,30.0,200402010604
7,11,48.2,200402010604
8,10,15.0,200402010604
9,1,18.6,200402010604
10,14,46.3,200402010604
11,7,6.7,200402010604
12,16,234.1,200402010604
13,2,6.6,200402010604
14,8,112.1,200402010604
15,13,118.6,200402010604
中,4,103.3,200402010604
1,9,2.9,200402010605
2,11,4.3,200402010605
3,1,18.6,200402010605
4,12,8.0,200402010605
5,6,4.5,200402010605
6,8,19.0,200402010605
7,3,14.6,200402010605
8,4,36.9,200402010605
9,2,81.5,200402010605
10,7,31.4,200402010605
11,5,48.0,200402010605
中,10,12.0,200402010605
1,7,6.8,200402010606
2,12,2.2,200402010606
3,11,3.9,200402010606
4,6,23.4,200402010606
5,5,49.3,200402010606
6,2,137.6,200402010606
7,8,13.5,200402010606
8,3,11.6,200402010606
9,4,81.6,200402010606
10,10,31.4,200402010606
11,9,35.7,200402010606
12,1,8.7,200402010606
1,2,1.2,200402010607
2,6,20.7,200402010607
3,10,11.8,200402010607
4,7,7.8,200402010607
5,12,90.3,200402010607
6,4,33.7,200402010607
7,8,152.9,200402010607
8,5,36.4,200402010607
9,3,287.5,200402010607
10,11,30.0,200402010607
11,9,305.3,200402010607
12,1,26.4,200402010607
13,13,153.9,200402010607
1,3,1.9,200402010608
2,9,5.4,200402010608
3,6,7.3,200402010608
4,1,73.3,200402010608
5,5,8.0,200402010608
6,10,31.4,200402010608
7,7,5.6,200402010608
8,8,32.4,200402010608
9,12,325.2,200402010608
10,11,182.3,200402010608
11,2,321.2,200402010608
12,4,145.7,200402010608
1,1,4.8,200402010609
2,2,18.6,200402010609
3,8,125.4,200402010609
4,11,48.7,200402010609
5,10,3.1,200402010609
5,14,64.5,200402010609
7,4,21.3,200402010609
8,12,20.3,200402010609
9,9,14.4,200402010609
10,13,44.7,200402010609
11,15,17.5,200402010609
12,6,205.6,200402010609
13,16,16.3,200402010609
14,5,218.0,200402010609
15,7,187.4,200402010609
16,3,3.1,200402010609
1,10,3.5,200402010610
2,12,2.2,200402010610
3,6,5.9,200402010610
4,1,14.0,200402010610
5,4,46.6,200402010610
6,2,25.1,200402010610
7,5,58.7,200402010610
8,11,66.0,200402010610
9,8,84.6,200402010610
10,9,30.1,200402010610
11,3,6.7,200402010610
12,7,235.1,200402010610
1,14,4.4,200402010611
2,10,48.2,200402010611
3,3,9.8,200402010611
4,9,32.7,200402010611
5,5,4.8,200402010611
6,4,2.6,200402010611
7,16,142.5,200402010611
8,11,5.4,200402010611
9,6,348.8,200402010611
10,13,106.3,200402010611
11,7,383.4,200402010611
12,1,18.4,200402010611
13,8,50.9,200402010611
14,2,86.8,200402010611
15,15,492.2,200402010611
取,12,---,200402010611
