8,1.70
1,6.60
2,46.70
6,10.50
10,12.50
9,88.50
3,10.70
7,18.30
12,31.90
4,28.80
16,32.70
13,51.40
17,24.60
11,128.40
5,156.40
15,140.80
14,137.70
